serial_number,name,nem_candidate_id,party,criminal_cases,education,age,assets,assets_in_words,liabilities,liabilities_in_words
342,Vaghela Dahyabhai Khengarbhai,10051,IND,0,10th Pass,62,"21,89,000",21 Lacs,0,
343,Vaghela Ganeshbhai Narsinhbhai,8487,BSP,0,12th Pass,59,"7,09,10,239",7 Crore,0,
344,Vaghela Prakashbhai Bachubhai,10052,IND,0,Literate,42,"55,000",55 Thou,0,
345,Vaghela Sunil Jethalal,8020,BSP,0,Graduate,39,"1,04,800",1 Lacs,0,
346,Vakil Vinzuda Ranjitbhai,9412,Bahujan Maha Party,0,Graduate Professional,60,"14,93,117",14 Lacs,0,
347,Vala Jaypalsinh Hajabhai,9303,IND,0,Graduate,28,"2,99,787",2 Lacs,"1,48,824",1 Lacs
348,Vallabhbhai Chanabhai Sojitra,9436,IND,0,12th Pass,59,"10,77,500",10 Lacs,0,
349,Valodara Vrajlal Jivabhai,9050,IND,0,Literate,77,0,0,0,
350,Vankar Rameshbhai Valjibhai,7998,BSP,0,12th Pass,45,"25,000",25 Thou,0,
351,Vansh Punjabhai Bhimabhai,8009,INC,0,Graduate,55,"2,45,71,504",2 Crore,"27,88,342",27 Lacs
352,Vasava Fatesingbhai Vahriyabhai,10353,IND,0,8th Pass,43,"7,47,750",7 Lacs,0,
353,Vasava Navinbhai,9006,IND,0,10th Pass,56,"8,76,000",8 Lacs,"1,78,000",1 Lacs
354,Vasava Rajesh Somabhai,9004,Bhartiya Tribal Party,0,Post Graduate,36,"10,64,080",10 Lacs,0,
355,Vasava Rajeshbhai,8509,BSP,0,8th Pass,34,"1,26,900",1 Lacs,734,7 Hund
356,Vasava Uttambhai Somabhai,10349,Bhartiya Tribal Party,1,12th Pass,46,"5,27,000",5 Lacs,0,
357,Vashi Narendrasinh,9020,Yuva Jan Jagriti Party,0,Others,47,"41,30,000",41 Lacs,0,
358,Vechatbhai Khant,7999,INC,2,8th Pass,68,"3,34,36,760",3 Crore,"6,00,000",6 Lacs
359,Vedubhai Sirasat Kautikbhai,9394,Ambedkarite Party of India,0,8th Pass,47,0,0,0,
360,Vekariya Rushi Bharatbhai (Patel),9371,Hindusthan Nirman Dal,0,12th Pass,25,"1,00,55,717",1 Crore,"7,57,236",7 Lacs
361,Vijaykumar Ramabhai Makadiya,8503,BSP,0,Post Graduate,33,"50,000",50 Thou,0,
362,Vikrambhai Bahecharbhai Makwana,9343,Garvi Gujarat Party,0,12th Pass,38,"4,49,773",4 Lacs,"2,14,236",2 Lacs
363,Vikramsinh Gohil,9012,IND,0,12th Pass,37,"46,36,000",46 Lacs,0,
364,Vinodbhai Mesariya,8015,BSP,0,Graduate,62,"44,20,062",44 Lacs,"3,00,000",3 Lacs
365,Virat Pradip Shah,9387,Jan Satya Path Party,0,12th Pass,45,"1,43,01,000",1 Crore,"7,98,000",7 Lacs
366,Vora Alimahmad Rajabhai,9356,IND,0,Illiterate,67,"19,70,884",19 Lacs,"32,000",32 Thou
367,Yasinali Polra,8782,New All India Congress Party,0,12th Pass,47,"33,63,000",33 Lacs,"20,14,250",20 Lacs
368,Zala Dalpatsinh Motisinh,9344,IND,0,8th Pass,55,"18,27,000",18 Lacs,0,
369,Zala Mukeshbhai Bharmalbhai,9300,IND,1,10th Pass,36,0,0,"18,78,780",18 Lacs
370,Zala Ramdevsinh Bharatsinh,9447,Jan Sangharsh Virat Party,0,12th Pass,32,"22,20,000",22 Lacs,0,
