serial_number,name,nem_candidate_id,party,criminal_cases,education,age,assets,assets_in_words,liabilities,liabilities_in_words
149,Hanur Nagaraju,7308,Uttama Prajaakeeya Party,0,Post Graduate,49,0,0,"98,000",98 Thou
150,Harish Halli,10425,IND,0,12th Pass,37,"46,26,000",46 Lacs,0,
151,Hashinabanu Tapalvale,10419,IND,0,Illiterate,55,"80,000",80 Thou,0,
152,Hemaraj Veerapur,10385,CPI(ML) Red Star,0,Graduate,44,"50,000",50 Thou,0,
153,Hunsur K. Chandrashekar,7381,Democratic Prajakranthi Party Secularist,0,Graduate,40,"63,75,000",63 Lacs,0,
154,Irappa Madar,10407,BSP,0,10th Pass,44,"3,17,000",3 Lacs,"9,50,000",9 Lacs
155,Ishwar Patil,7043,Uttama Prajaakeeya Party,0,10th Pass,37,"18,67,000",18 Lacs,"7,10,000",7 Lacs
156,J T Prakash,5158,IND,0,10th Pass,62,"45,63,000",45 Lacs,0,
157,J. K. Sami,7805,IND,1,5th Pass,52,"31,000",31 Thou,0,
158,Jamindar Maruti,10493,Karnataka Jantha Paksha,0,Post Graduate,37,"25,00,000",25 Lacs,0,
159,Jayaprasad M.G,7296,BSP,0,Post Graduate,64,0,0,"1,21,00,000",1 Crore
160,Jenifar J. Russell,7305,IND,0,Graduate Professional,38,"51,80,922",51 Lacs,0,
161,Jigajinagi Ramesh Chandappa,7031,BJP,0,Graduate,66,"50,41,22,985",50 Crore,"16,00,000",16 Lacs
162,Jitendra Subhash Nerle,10429,IND,0,10th Pass,44,"34,771",34 Thou,0,
163,K V Srinivas Kalkere,5135,IND,0,Graduate,44,"3,25,800",3 Lacs,"1,89,000",1 Lacs
164,K. B. Vasu,10402,BSP,2,Graduate,39,"7,05,340",7 Lacs,0,
165,K. C. Hanumantharaya,7812,BSP,0,Post Graduate,64,"3,50,28,248",3 Crore,0,
166,K. Gulappa,10447,BSP,0,12th Pass,69,"93,78,000",93 Lacs,"3,00,000",3 Lacs
167,K. Somashekhar Yadagiri,10380,SUCI(C),0,12th Pass,54,"6,31,854",6 Lacs,0,
168,K.C. Prakash,7070,IND,0,10th Pass,54,"32,90,000",32 Lacs,0,
169,K.C.Nagabhushana Reddy,5166,IND,0,Graduate Professional,51,0,0,"1,67,27,517",1 Crore
170,K.C.Vinay Rajavath,10377,IND,0,Graduate,26,"18,55,573",18 Lacs,"6,00,000",6 Lacs
171,K.H. Muniyappa,7283,INC,1,Graduate Professional,71,"32,94,43,821",32 Crore,"14,37,95,090",14 Crore
172,K.N. Jagadesh Kumar,7350,IND,1,Post Graduate,41,"6,68,24,637",6 Crore,"6,61,000",6 Lacs
173,K.Rajashekar Basavaraj Hitnal,7262,INC,0,12th Pass,38,"8,49,22,164",8 Crore,"3,84,12,374",3 Crore
174,K.S.Somasunder,7718,IND,0,Graduate,41,"6,30,400",6 Lacs,"2,00,000",2 Lacs
175,Kallappa Adiveppa Gudasi,10436,IND,0,12th Pass,63,"61,85,000",61 Lacs,"9,00,000",9 Lacs
176,Kallappa Krishnappa Kowadkar,10571,IND,0,10th Pass,38,"51,41,500",51 Lacs,"30,000",30 Thou
177,Kapanigowda,5133,IND,0,Graduate Professional,64,"13,50,000",13 Lacs,0,
178,Karadi Sanganna Amarappa,10382,BJP,1,10th Pass,64,"2,87,25,791",2 Crore,"2,24,75,333",2 Crore
179,Kaveriamma.N.K.,7714,IND,0,10th Pass,63,0,0,0,
180,Kavita Deepak Kole,10572,IND,0,10th Pass,36,"2,50,600",2 Lacs,0,
181,Kempurajan,7380,Republican Sena,0,Graduate Professional,42,"41,000",41 Thou,0,
182,Kollur Manjunatha Naik,7693,IND,3,Graduate Professional,38,"25,21,500",25 Lacs,"1,20,000",1 Lacs
183,Kowdle Channappa,5136,IND,0,Graduate Professional,70,"17,17,000",17 Lacs,0,
184,Krishna Byregowda,7352,INC,0,Post Graduate,46,"13,25,09,044",13 Crore,"1,55,96,951",1 Crore
185,Krishna K,7056,Pyramid Party of India,2,8th Pass,39,"1,21,961",1 Lacs,0,
186,Krishna Murthy V .,7360,Right to Recall Party,0,Graduate Professional,39,"61,24,000",61 Lacs,"80,000",80 Thou
187,Krishnaiah,7359,IND,1,8th Pass,45,"7,22,500",7 Lacs,"25,000",25 Thou
188,Krishnakant Kamanna Birje,10484,IND,0,10th Pass,69,"37,24,000",37 Lacs,"1,00,000",1 Lacs
189,Kumar L.,7338,Bharatiya Prajagala Kalyana Paksha,0,10th Pass,54,0,0,0,
190,Kumar Y,7876,IND,1,8th Pass,46,"53,86,644",53 Lacs,"8,18,173",8 Lacs
191,Kundabai Ganapati Parulekar,10370,IND,0,Graduate,63,"91,87,152",91 Lacs,"85,00,000",85 Lacs
192,L Rangappa,7099,IND,1,Graduate Professional,67,"4,82,73,444",4 Crore,"23,00,000",23 Lacs
193,L Venugopal,7095,IND,0,Others,32,"33,32,000",33 Lacs,"16,00,000",16 Lacs
194,L. Nagaraj,7335,IND,0,Others,62,"2,14,70,000",2 Crore,"30,000",30 Thou
195,L. Nagaraj,7652,IND,0,Others,62,"2,14,70,000",2 Crore,"30,000",30 Thou
196,Lakshmanarav Melage,10573,IND,0,Graduate,85,"8,96,000",8 Lacs,0,
197,Laxman Bhimarao Dalavi,10475,IND,0,10th Pass,44,"4,68,000",4 Lacs,"66,970",66 Thou
198,Lingegowda S H,7746,IND,0,Post Graduate,43,"80,45,600",80 Lacs,"6,50,000",6 Lacs
199,Lokesh Kumar.G.,7721,IND,3,10th Pass,36,0,0,"2,00,000",2 Lacs
200,Lokesha M K,7882,IND,0,Graduate Professional,40,"3,51,520",3 Lacs,0,
201,M B Veerabhadrappa,10619,IND,0,12th Pass,59,"1,00,000",1 Lacs,0,
202,M J Suresh Gowda,5148,IND,0,Graduate,46,"1,56,57,000",1 Crore,"7,72,533",7 Lacs
203,M Pradeep Kumar,5152,IND,0,12th Pass,33,"1,65,000",1 Lacs,0,
204,M Shashikumar Hlepadi,7028,Uttama Prajaakeeya Party,0,5th Pass,44,"2,99,73,500",2 Crore,"11,00,000",11 Lacs
205,M. Mahesh (Al: Lokesh),7076,IND,0,Others,49,"3,02,010",3 Lacs,0,
206,M. Sumalatha,7764,IND,0,8th Pass,34,"12,00,000",12 Lacs,0,
207,M.C. Devaraju,7324,IND,0,10th Pass,34,"2,05,000",2 Lacs,"50,000",50 Thou
208,M.K Dayananda,7061,Proutist Sarva Samaj,0,Graduate,69,"3,13,15,500",3 Crore,"13,00,000",13 Lacs
209,M.K. Pasha,7287,BSP,0,Graduate,34,0,0,0,
210,M.L. Shashikumar,7745,IND,0,10th Pass,36,"6,60,000",6 Lacs,"11,60,000",11 Lacs
211,M.Veerappa Moily,7655,INC,0,Graduate Professional,79,"23,45,15,884",23 Crore,"10,43,16,683",10 Crore
212,Machchendra Davalu Kadapure,10433,BSP,0,8th Pass,49,"1,86,398",1 Lacs,0,
213,Madesh.V,7684,IND,0,12th Pass,43,"6,37,553",6 Lacs,0,
214,Madhu T G,7053,SUCI(C),0,Graduate,30,"32,08,122",32 Lacs,"93,750",93 Thou
215,Magdum Ismailmagdum,7020,RPI,0,10th Pass,58,"25,31,500",25 Lacs,"2,81,000",2 Lacs
216,Maggalamakki Ganesh,7060,IND,0,12th Pass,56,"43,06,246",43 Lacs,"16,74,000",16 Lacs
217,Mahadev Maruti Manganakar,10477,IND,0,10th Pass,45,"8,70,200",8 Lacs,0,
218,Mahalakshmi C. P.,7827,Ambedkar Samaj Party,0,Post Graduate,32,"20,000",20 Thou,0,
219,Mahanthesh C U,7102,BSP,1,12th Pass,38,0,0,0,
220,Mahesh Lambani,7032,Uttama Prajaakeeya Party,0,Post Graduate,26,"38,000",38 Thou,0,
221,Mahmad Husen Mujawar,10491,BSP,0,Graduate,36,"50,000",50 Thou,0,
222,Makhtum Khan Hasanalikhan Sirdesai,10415,IND,0,Graduate,42,"6,56,10,000",6 Crore,"4,00,000",4 Lacs
223,Mallikarjun Hadapad,10389,IND,0,Literate,48,"12,97,000",12 Lacs,0,
224,Mallikarjun Kharge,10401,INC,0,Graduate Professional,77,"15,77,22,896",15 Crore,"31,22,000",31 Lacs
225,Mallikarjunagouda Giriyappagouda Balanagoudra,7269,IND,0,5th Pass,54,"61,35,260",61 Lacs,"14,00,000",14 Lacs
226,Manju A,7074,BJP,0,Graduate Professional,60,"23,15,71,214",23 Crore,"2,88,60,107",2 Crore
227,Manjunath B,7760,IND,1,12th Pass,39,"1,90,80,000",1 Crore,"5,00,000",5 Lacs
228,Manjunath Rajappanavar,7024,Uttama Prajaakeeya Party,0,Graduate,38,"22,12,500",22 Lacs,0,
229,Manjunath Sadashiv,10369,Bharat Bhoomi Party,0,Post Graduate,34,0,0,0,
230,Manjunatha M,5156,Uttama Prajaakeeya Party,0,10th Pass,32,"9,13,400",9 Lacs,"5,98,250",5 Lacs
231,Manjunatha Marikoppa,10621,IND,0,10th Pass,32,"5,14,500",5 Lacs,"58,000",58 Thou
232,Manohar Iyer,7689,IND,0,Graduate,40,"11,94,97,520",11 Crore,"20,80,647",20 Lacs
233,Maradagi Veerappa Gurushantappa,10416,IND,0,12th Pass,46,"76,50,000",76 Lacs,"10,00,000",10 Lacs
234,Maruti Siddappa Chougule,10575,IND,0,10th Pass,51,"29,80,500",29 Lacs,0,
235,Maulappa,7261,IND,0,Graduate Professional,41,"28,46,000",28 Lacs,"9,36,000",9 Lacs
236,Maulasab,10464,IND,0,Post Graduate,63,"15,52,000",15 Lacs,0,
237,Maxim Pinto,7084,IND,0,10th Pass,55,"2,48,60,000",2 Crore,"1,57,80,000",1 Crore
238,Md Merajuddin,10460,Bahujan Maha Party,0,8th Pass,34,"1,30,800",1 Lacs,0,
239,Medihala Chalavadi M Chandrashekar,7302,IND,0,12th Pass,41,0,0,0,
240,Megharaj Shivagoudappa Khanagoudar,7244,IND,0,10th Pass,30,0,0,0,
241,Mellegatti Shridevi,7286,Uttama Prajaakeeya Party,0,Post Graduate,41,"16,29,828",16 Lacs,0,
242,Mithun M Rai,7086,INC,1,Graduate,34,"3,29,63,608",3 Crore,"1,48,04,098",1 Crore
243,Mohamed Hayath,10423,IND,0,Graduate,35,"2,95,000",2 Lacs,0,
244,Mohammad Khalid,7088,IND,0,Illiterate,46,"1,50,500",1 Lacs,0,
245,Mohammed Abdul Wakeel,10458,Bharat Prabhat Party,0,10th Pass,47,"7,85,000",7 Lacs,0,
246,Mohammed Aleemulla,10422,IND,0,12th Pass,37,"5,40,000",5 Lacs,0,
247,Mohammed Eliyas,7085,SDPI,1,12th Pass,57,"5,01,640",5 Lacs,0,
248,Mohammed Yousuf,10459,Praja Satta Party,0,10th Pass,42,"1,03,950",1 Lacs,0,
249,Mohammed Yusuf Khan,10375,IND,0,5th Pass,51,0,0,"2,37,000",2 Lacs
250,Mohammed Zabrood Khateeb,7048,IND,2,5th Pass,44,"5,49,390",5 Lacs,"2,39,000",2 Lacs
251,Mohan Gurappa Motannavar,10427,IND,0,Graduate Professional,43,"13,92,350",13 Lacs,"2,55,000",2 Lacs
252,Moulvi Zameruddin,7259,National Development Party,0,Graduate Professional,65,"24,01,259",24 Lacs,"1,00,000",1 Lacs
253,Munirajappa. P,7300,IND,0,12th Pass,38,"9,70,000",9 Lacs,0,
254,Muniraju.G,7654,Uttama Prajaakeeya Party,0,Others,30,"36,399",36 Thou,0,
255,Muttappa Mudakappa Hirekumbi,10494,Raita Bharat Party,0,Literate,45,"10,00,000",10 Lacs,0,
256,Muttu S Surakod,10497,IND,0,10th Pass,33,"30,99,000",30 Lacs,"9,60,000",9 Lacs
257,N Ambarish,7315,IND,0,12th Pass,32,"1,05,000",1 Lacs,"1,00,000",1 Lacs
258,N Shivanna,5134,CPI,0,Others,74,"9,85,119",9 Lacs,0,
259,N. Krishnappa,7320,Pyramid Party of India,0,10th Pass,67,0,0,0,
260,N. Nagesh,7729,IND,0,12th Pass,35,"26,150",26 Thou,0,
261,N. Narayana Swamy Navakoti,7365,Jai Vijaya Bharathi Party,0,10th Pass,52,"54,68,000",54 Lacs,"4,10,000",4 Lacs
262,N.C. Subbarayappa,7281,IND,0,Graduate Professional,56,"6,29,000",6 Lacs,0,
263,N.Hanume Gowda,7363,IND,2,12th Pass,56,"90,52,030",90 Lacs,"12,42,906",12 Lacs
264,N.T.Vijayakumar,10376,IND,0,10th Pass,55,"1,10,000",1 Lacs,0,
265,Nagaraj Anant Shirali,7049,IND,0,10th Pass,52,"55,93,000",55 Lacs,"26,000",26 Thou
266,Nagaraj Kalal,10387,IND,0,8th Pass,44,"67,98,500",67 Lacs,0,
267,Nagaraj Naik,10367,Rashtriya Samaj Paksha,3,10th Pass,36,"81,095",81 Thou,"2,60,610",2 Lacs
268,Nagendra Rao Shinde,7672,Karnataka Jantha Paksha,0,Post Graduate,43,"1,60,19,934",1 Crore,"5,11,131",5 Lacs
269,Nagesh Subhash Bobate,10576,IND,0,10th Pass,26,0,0,0,
270,Nagraj Shridhar Shet,10368,Rashtriya Jansambhavna Party,0,8th Pass,32,"35,50,000",35 Lacs,0,
271,Nalin Kumar Kateel,7083,BJP,4,10th Pass,52,"1,46,78,300",1 Crore,"44,50,945",44 Lacs
272,Nalina.K.S,7657,IND,0,12th Pass,26,"66,925",66 Thou,0,
273,Nanda Maruti Kodachwadkar,10481,IND,0,10th Pass,54,"37,95,000",37 Lacs,"4,00,000",4 Lacs
274,Nanjundaswamy,7757,BSP,0,Graduate,58,"85,02,897",85 Lacs,0,
275,Nasrulla,7653,IND,0,Literate,38,"17,000",17 Thou,0,
276,Naveen Kumar. S,10449,Bharat Prabhat Party,0,Graduate,29,"8,37,500",8 Lacs,"5,00,000",5 Lacs
277,Nawaz Dilber,7290,Karnataka Karmikara Paksha,0,10th Pass,42,"11,00,000",11 Lacs,"13,000",13 Thou
278,Nayakara Ramappa,10450,Indian Labour Party (Ambedkar Phule),0,Post Graduate,30,"9,10,000",9 Lacs,0,
279,Nazir Ahmed,7669,Karnataka Karmikara Paksha,0,10th Pass,62,0,0,0,
280,Neelkanth Mahadev Patil,10482,IND,0,12th Pass,52,"4,08,01,000",4 Crore,"7,25,000",7 Lacs
281,Nikhil Kumaraswamy,7749,JD(S),0,Graduate,31,"74,00,87,761",74 Crore,"35,36,29,176",35 Crore
282,Ningappa B D,5147,IND,0,10th Pass,58,"9,26,000",9 Lacs,"1,00,000",1 Lacs
283,Niranjan Nayak,10379,Uttama Prajaakeeya Party,0,Graduate Professional,30,"13,000",13 Thou,0,
284,Niranjana A D Cheelangi,7101,Ambedkar Samaj Party,0,Post Graduate,38,"4,21,700",4 Lacs,"35,000",35 Thou
285,Niteen Dhondiba Anandache,10577,IND,0,Graduate Professional,48,"5,70,169",5 Lacs,0,
286,Onkarsingh C Bhatia,7246,IND,0,10th Pass,57,"5,76,20,000",5 Crore,"15,00,000",15 Lacs
287,P. C. Mohan,5160,BJP,0,12th Pass,55,"75,55,29,306",75 Crore,"31,25,21,957",31 Crore
288,P. D. Ramanayaka,10451,Republican Party of India (Karnataka),0,10th Pass,43,"2,93,970",2 Lacs,"3,15,000",3 Lacs
289,P. Goutham Prabhu,7064,SHS,0,10th Pass,31,0,0,"7,00,000",7 Lacs
290,P. Parameshwara,7069,BSP,1,Graduate Professional,43,"49,94,000",49 Lacs,0,
291,P.K. Biddappa,7737,Karnataka Praja Party (RaithaParva),0,10th Pass,60,"1,26,25,000",1 Crore,"9,80,000",9 Lacs
292,Pa.Ya. Ganesh,10386,IND,0,Graduate,45,"18,95,206",18 Lacs,"4,61,484",4 Lacs
293,Pandurang Mallappa Pattan,10474,IND,0,10th Pass,61,"25,200",25 Thou,0,
294,Parameshwar Gowda,7354,IND,0,Graduate,43,"3,00,000",3 Lacs,0,
295,Parashuram Laxman Neelnaik,10492,Republican Party of India (Karnataka),1,12th Pass,48,"31,25,000",31 Lacs,0,
296,Pendari Buddesab Makabulsab,10496,IND,0,Graduate,41,"5,90,590",5 Lacs,0,
297,Phaniraj.S.V,7661,IND,0,Others,38,"30,53,000",30 Lacs,"5,75,000",5 Lacs
298,Prabhakar Bhujang Patil,10578,IND,0,10th Pass,51,"85,200",85 Thou,0,
299,Pradeep Mendonca,7291,IND,0,Graduate,54,0,0,0,
300,Prajwal R,4959,JD(S),0,Graduate Professional,28,"9,78,48,632",9 Crore,"3,72,53,210",3 Crore
301,Prakash Babanna Hukkeri,10431,INC,0,10th Pass,72,"19,21,38,555",19 Crore,"38,81,000",38 Lacs
302,Prakash Balappa Nesarkar,10579,IND,0,10th Pass,48,"35,500",35 Thou,0,
303,Prakash Raj,7293,IND,1,12th Pass,53,"32,09,63,268",32 Crore,"3,83,20,377",3 Crore
304,Prakash. R. A. Jain,7813,IND,0,Graduate Professional,51,"4,86,40,000",4 Crore,0,
305,Pralhad Joshi,10408,BJP,1,Graduate,56,"11,13,84,447",11 Crore,"5,17,36,254",5 Crore
306,Pramod Madhwaraj,7065,JD(S),1,12th Pass,50,"99,07,39,778",99 Crore,"2,18,13,972",2 Crore
307,Pranam Prakash Patil,10580,IND,0,12th Pass,40,"2,12,500",2 Lacs,0,
308,Prasanna Kumar B,7317,Karnataka Praja Party (RaithaParva),0,Graduate Professional,30,"15,56,524",15 Lacs,"1,92,544",1 Lacs
309,Prasanna Kumar Iyengar,7351,IND,0,Post Graduate,43,0,0,"55,57,000",55 Lacs
310,Prashantha.C,7681,IND,0,Post Graduate,30,"1,48,000",1 Lacs,0,
311,Prathap Simha,7717,BJP,3,Post Graduate,42,"1,87,23,762",1 Crore,"65,86,698",65 Lacs
312,Praveenkumar Baligatti,7021,Uttama Prajaakeeya Party,0,Graduate Professional,27,"32,000",32 Thou,0,
313,Premakumara .V.V,7744,IND,0,Post Graduate,44,"1,43,609",1 Lacs,0,
314,Pujari Shrinath Sangappa,10438,BSP,3,Graduate Professional,36,"26,80,100",26 Lacs,0,
315,R Dhruvanarayana,7307,INC,0,Post Graduate,58,"9,24,18,254",9 Crore,"21,90,481",21 Lacs
316,R G Sathisha,7077,IND,0,8th Pass,48,"1,50,000",1 Lacs,0,
317,R Hanumanthappa,5129,IND,0,Others,70,"18,70,700",18 Lacs,"6,30,000",6 Lacs
318,R. Mahesha,7722,IND,0,12th Pass,39,"15,33,000",15 Lacs,"4,00,000",4 Lacs
319,Raghu Janagere,7318,IND,0,Graduate Professional,32,0,0,"47,00,000",47 Lacs
320,Raj Kumaresan. L,8871,IND,0,Post Graduate,41,"1,00,15,000",1 Crore,"21,00,000",21 Lacs
321,Raja Amareshwara Naik,7255,BJP,0,Graduate Professional,62,"3,06,38,375",3 Crore,"6,78,532",6 Lacs
322,Rajambi,10462,Bhartiya Bahujan Kranti Dal,0,5th Pass,56,"2,30,000",2 Lacs,0,
323,Rajendra Yallappa Patil,10581,IND,0,10th Pass,44,"2,40,500",2 Lacs,"1,00,000",1 Lacs
324,Rajkumar,10403,Bhartiya Bahujan Kranti Dal,0,5th Pass,41,"4,90,000",4 Lacs,0,
325,Rajkumar,10461,Purvanchal Janta Party (Secular),0,Post Graduate,33,"11,80,000",11 Lacs,0,
326,Raju Anantsa Naikwadi,7045,IND,1,10th Pass,39,"18,00,000",18 Lacs,0,
327,Raju Changappa Divatage,10582,IND,0,5th Pass,41,"9,32,500",9 Lacs,0,
328,Raju Harishchandra Kamble,10411,Azad Mazdoor Kissan Party,0,Post Graduate,35,"79,835",79 Thou,0,
329,Raju S/O Late Chaluvashetty,7732,IND,0,8th Pass,66,0,0,0,
330,Rama T C,5159,SUCI(C),0,Graduate,43,"3,79,033",3 Lacs,0,
331,Ramanagoud S Balawad,7026,Hindustan Janta Party,0,Post Graduate,39,"2,73,750",2 Lacs,0,
332,Ramanji. R,7280,Uttama Prajaakeeya Party,0,Post Graduate,29,"86,500",86 Thou,"3,70,000",3 Lacs
333,Ramappa Harijan,10445,IND,3,10th Pass,36,"41,84,000",41 Lacs,"60,000",60 Thou
334,Ramchandra Dattoba Patil,10485,IND,0,10th Pass,64,"3,34,000",3 Lacs,0,
335,Ramchandra Krishna Gaonkar,10487,IND,0,8th Pass,38,"17,36,000",17 Lacs,"15,000",15 Thou
336,Ramesh Bheemsingh Chavan,10406,IND,2,Post Graduate,34,"54,10,000",54 Lacs,"6,50,000",6 Lacs
337,Ramesha V,7880,IND,0,Post Graduate,39,"24,29,000",24 Lacs,"4,80,000",4 Lacs
338,Ranjit Kallappa Patil,10483,IND,1,10th Pass,41,"44,60,500",44 Lacs,"4,00,000",4 Lacs
339,Raparti Anil Kumar,7372,IND,0,Graduate,37,0,0,0,
340,Ravi,7731,IND,0,10th Pass,39,"15,000",15 Thou,0,
341,Ravi,7256,IND,0,Graduate Professional,48,"83,60,000",83 Lacs,"6,50,000",6 Lacs
342,Ravi Shivappa Padasalagi,7027,IND,1,Post Graduate,42,"2,92,14,743",2 Crore,"97,43,277",97 Lacs
343,Ravikumara.T,7677,Pragatishil Samajwadi Party (Lohia),0,Graduate Professional,37,"13,48,000",13 Lacs,"4,50,000",4 Lacs
344,Ravindra Navale,10622,Indian Labour Party (Ambedkar Phule),0,Others,66,"2,34,986",2 Lacs,0,
345,Revanshiddappa Basavaraj Talawar,7266,Bharatiya Prajagala Kalyana Paksha,0,10th Pass,28,"16,40,000",16 Lacs,"1,75,000",1 Lacs
346,Rizwan Arshad,7373,INC,0,Graduate,39,"15,84,34,648",15 Crore,"4,50,79,101",4 Crore
347,Rudrappa Deyappa Chalawadi,10441,Bharipa Bahujan Mahasangh,0,Post Graduate,55,"41,63,500",41 Lacs,"2,00,000",2 Lacs
348,S K Afzalkhan,10424,IND,0,8th Pass,35,"1,05,000",1 Lacs,0,
349,S Meetyanaik,7096,Pragatishil Samajwadi Party (Lohia),0,Graduate,48,0,0,"9,00,000",9 Lacs
350,S. M. Sharma,7253,SUCI(C),1,Graduate,35,"1,98,372",1 Lacs,0,
351,S. Mohan Kumar,7294,IND,0,Post Graduate,64,"2,11,25,300",2 Crore,0,
352,S. Muniswamy,7278,BJP,2,12th Pass,44,"17,45,57,500",17 Crore,"1,98,65,690",1 Crore
353,S. Pandurangan,7377,IND,0,10th Pass,65,"75,50,000",75 Lacs,"11,09,000",11 Lacs
354,S. Sathish Saliyan,7090,BSP,0,12th Pass,53,"20,81,489",20 Lacs,"14,10,607",14 Lacs
355,S.H Bukhari,10455,BSP,0,10th Pass,65,"1,02,12,000",1 Crore,0,
356,S.Madhubangarappa,10372,JD(S),1,Graduate,52,"61,58,87,761",61 Crore,"17,09,09,000",17 Crore
357,S.R.Nageshareddy,7671,Ambedkar Samaj Party,0,8th Pass,36,"6,70,000",6 Lacs,0,
358,S.Umesha Varma,10374,IND,0,12th Pass,63,"29,60,000",29 Lacs,0,
359,S.Umeshappa,7057,IND,0,8th Pass,56,0,0,0,
360,S.Varalakshmi,7660,CPI(M),3,12th Pass,48,"9,69,310",9 Lacs,0,
361,Sachin Manohar Nikam,10583,IND,0,10th Pass,42,"1,52,500",1 Lacs,0,
362,Sachin Shantaram Kelavekar,10584,IND,0,12th Pass,31,"15,49,200",15 Lacs,0,
363,Saibanna,7260,IND,0,Graduate Professional,28,"7,21,300",7 Lacs,0,
364,Sandeep Vasant Lad,10585,IND,0,Graduate,35,"2,50,500",2 Lacs,0,
365,Sandhya P S,5143,SUCI(C),0,Post Graduate,40,"24,79,768",24 Lacs,"1,20,000",1 Lacs
366,Sanjay Kamble,10586,IND,0,8th Pass,39,"5,86,000",5 Lacs,0,
367,Santhosh M.,7339,Uttama Prajaakeeya Party,1,Graduate Professional,33,"14,01,411",14 Lacs,0,
368,Santhosh Mandya Gowda,7756,Engineers Party,0,Post Graduate,34,"7,67,000",7 Lacs,"3,00,000",3 Lacs
369,Santhosh Min B,5165,IND,0,Others,43,0,0,0,
370,Santosh,10463,Bharatiya Jan Kranti Dal (Democratic),0,10th Pass,34,"51,60,000",51 Lacs,0,
371,Santosh Nandur,7046,Uttama Prajaakeeya Party,0,Post Graduate,40,"22,81,541",22 Lacs,"1,72,551",1 Lacs
372,Sarvesh N.M.,7301,Pyramid Party of India,0,12th Pass,32,"15,05,000",15 Lacs,0,
373,Satheesh Kumar .T.N,7748,IND,0,10th Pass,39,"6,50,000",6 Lacs,0,
374,Satishreddy,10390,IND,0,Graduate Professional,28,"82,000",82 Thou,0,
375,Shaik Abdul Gaffar,10468,IND,0,Post Graduate,44,"3,40,512",3 Lacs,0,
376,Shakeel Ahmad Abdulsattar Dodwad,10417,IND,0,5th Pass,37,"3,47,750",3 Lacs,0,
377,Shankar Chogule,10587,IND,0,Post Graduate,64,"35,34,061",35 Lacs,"4,00,000",4 Lacs
378,Shankar Jadhav,7034,Bharatiya Peoples Party,0,Illiterate,58,0,0,0,
379,Shankar Pandappa Rathod,9120,IND,0,10th Pass,50,0,0,"5,00,000",5 Lacs
380,Sharad,10465,IND,0,12th Pass,46,"74,28,000",74 Lacs,"90,000",90 Thou
381,Shashikumar R N,10426,IND,0,Post Graduate,29,"21,77,102",21 Lacs,"6,00,000",6 Lacs
382,Shashikumar S.Gowda,7058,IND,0,10th Pass,37,"1,35,000",1 Lacs,0,
383,Shekar Havanje,7067,Republican Party of India (Karnataka),3,10th Pass,Unknown,"12,65,000",12 Lacs,"1,00,000",1 Lacs
