serial_number,name,nem_candidate_id,party,criminal_cases,education,age,assets,assets_in_words,liabilities,liabilities_in_words
0,A. Hafeez A. Aziz,6542,BSP,0,12th Pass,39,"11,66,769",11 Lacs,"7,00,000",7 Lacs
1,Aadhalrao Shivaji Dattatrey,10016,SHS,10,Others,64,"29,01,65,511",29 Crore,"4,98,98,166",4 Crore
2,Aappa Aaba Lokare,10797,BSP,0,8th Pass,48,"97,90,000",97 Lacs,0,
3,Abbas Chhatriwala,9987,Jan Adhikar Party,0,10th Pass,43,"50,40,147",50 Lacs,0,
4,Abdul Kadir Mastan Sayyed,6560,IND,0,8th Pass,45,"7,00,000",7 Lacs,0,
5,Abdul Rais Ahmed Abdul Jabbar,6580,Ambedkar National Congress,1,5th Pass,51,0,0,0,
6,Abdul Rehman Anjaria,9969,Vanchit Bahujan Aaghadi,0,Doctorate,46,"10,00,402",10 Lacs,"17,09,730",17 Lacs
7,Abdul Samad,7644,SP,0,12th Pass,62,"63,51,722",63 Lacs,"61,10,332",61 Lacs
8,Abhijit Vamanrao Awade-Bichukle,10893,IND,2,Graduate,43,"4,41,102",4 Lacs,0,
9,Abhijit Wamanrao -Bichukale,9458,IND,2,Graduate,43,0,0,0,
10,Abusalim Arunhuq Shank,11018,Rashtriya Ulama Council,0,10th Pass,48,"2,64,600",2 Lacs,0,
11,Ad. Karande Manisha Manohar,6606,IND,0,Graduate Professional,37,"20,000",20 Thou,0,
12,Ad. Vikram Uttam Kasabe,5495,IND,0,Post Graduate,43,"99,924",99 Thou,0,
13,Adakmol Rohidas Ramesh,10682,Ambedkarite Party of India,0,12th Pass,41,"2,26,000",2 Lacs,0,
14,Adhik Sampat Channe,10894,IND,2,Graduate,39,"6,65,000",6 Lacs,0,
15,Adv. Amolik Govind Baburao,11130,IND,0,Graduate Professional,67,"24,19,200",24 Lacs,"4,00,000",4 Lacs
16,Adv. Bhaskar Marotrao Neware,4711,IND,0,Post Graduate,43,"1,35,345",1 Lacs,0,
17,Adv. K. C. Padavi,9799,INC,0,Post Graduate,61,"4,52,36,068",4 Crore,"32,37,933",32 Lacs
18,Adv. Kokate Manikrao Shivajirao,11108,IND,1,Graduate Professional,61,"21,44,14,506",21 Crore,"4,67,37,153",4 Crore
19,Adv. Kumar Devba Kalel Patil,10765,IND,0,Graduate Professional,38,0,0,"4,32,900",4 Lacs
20,Adv. Mahendra Tulshiram Bhingardive,9975,Anti Corruption Dynamic Party,0,Graduate Professional,42,"1,25,10,000",1 Crore,"8,50,000",8 Lacs
21,Adv. Mahesh Gajendragadkar,10758,Swarna Bharat Party,0,Post Graduate,57,"1,64,57,070",1 Crore,"94,000",94 Thou
22,Adv. Ramesh Devaram Dharmavat,10759,People’s Union Party,0,Graduate Professional,37,"23,78,25,757",23 Crore,0,
23,Adv. Sachin Bhaskar Jore,10812,IND,3,Others,36,"56,26,000",56 Lacs,"15,65,000",15 Lacs
24,Adv. Sahil Shah,9986,Bhartiya Manavadhikaar Federal Party,0,Graduate Professional,27,"7,62,030",7 Lacs,0,
25,Adv. Sanjay Sharad Gangnaik,8763,Samajwadi Forward Bloc,0,Graduate Professional,51,"1,18,29,351",1 Crore,0,
26,Adv. Sharad Bahinaji Kamble,6520,IND,0,Post Graduate,39,"1,80,000",1 Lacs,0,
27,Adv. Ulhas Shalikaram Dupare,4595,IND,0,Graduate Professional,53,"1,46,000",1 Lacs,0,
28,Adv. Vaibhav Shantaram Ahire,10116,BSP,0,Graduate Professional,39,"9,91,506",9 Lacs,0,
29,Adv. Vijaya Dilip Bagde,4890,Ambedkarite Party of India,0,Graduate Professional,43,0,0,0,
30,Adv. Vijayanand Shankarrao Shinde,10810,IND,0,Graduate Professional,62,"13,50,000",13 Lacs,0,
31,Adv. Yogesh Dattu Gullapelli,10842,IND,0,Post Graduate,29,"4,08,188",4 Lacs,0,
32,Adv.Girish Madan Patil,8695,IND,0,Graduate,35,"5,50,000",5 Lacs,0,
33,Aftab Mashwood Khan,11019,IND,0,8th Pass,43,"80,62,800",80 Lacs,0,
34,Ahemad Rahim Shaikh,10840,IND,0,12th Pass,49,0,0,0,
35,Aher Sharad Keru,11106,IND,0,Graduate,30,"3,78,603",3 Lacs,0,
36,Ahir Hansraj Gangaramji,5421,BJP,0,10th Pass,64,"1,83,00,860",1 Crore,"45,386",45 Thou
37,Ahmed Shakil Sagir Ahmed Shaikh,9982,BSP,1,5th Pass,41,"36,47,388",36 Lacs,0,
38,Aitawade Vidyasagar Devappa,10860,IND,0,Literate,73,"1,60,000",1 Lacs,0,
39,Aiyyar Ganesh,10996,Bahujan Maha Party,0,Graduate Professional,54,0,0,"26,50,010",26 Lacs
40,Ajay Baburam Gupta,9861,Bharat Jan Aadhar Party,0,Graduate,48,"4,62,37,825",4 Crore,"2,23,22,000",2 Crore
41,Ajay Dubey,9891,Jan Adhikar Party,0,Post Graduate,29,"5,76,000",5 Lacs,"70,000",70 Thou
42,Ajay Hanumant Londhe,9999,IND,1,12th Pass,34,"79,339",79 Thou,"3,90,000",3 Lacs
43,Ajay Karamsing Gavit,11099,IND,0,12th Pass,25,"78,340",78 Thou,0,
44,Ajay Prakash Kurane,8518,BSP,0,Graduate,44,"35,15,450",35 Lacs,0,
45,Ajayshyam Ramlakhan Maurya,10938,IND,0,8th Pass,47,"74,11,000",74 Lacs,0,
46,Ajinath Laxman Kevate,10798,IND,0,Post Graduate,46,"19,64,870",19 Lacs,"1,65,856",1 Lacs
47,Ajinkya Aakaram Salunkhe,10799,IND,0,Post Graduate,27,"50,000",50 Thou,0,
48,Ajit Namdar Tadvi,10689,Rastriya Aam Jan Seva Party,0,8th Pass,31,"15,000",15 Thou,0,
49,Akhtar Shaikh,9873,IND,0,10th Pass,63,0,0,"3,40,000",3 Lacs
50,Akshay Kachru Sanap,9966,IND,0,12th Pass,27,"1,71,000",1 Lacs,"1,00,000",1 Lacs
51,Alamgir Mohammad Khan,5483,Vanchit Bahujan Aaghadi,1,Graduate,38,"1,94,10,000",1 Crore,0,
52,Alankruta Abhijeet Awade-Bichukale,10868,IND,0,Post Graduate,39,"4,42,102",4 Lacs,0,
53,Ali Ashfaque Ahmed,6983,Bahujan Mukti Party,0,Graduate Professional,48,"14,75,000",14 Lacs,"9,00,000",9 Lacs
54,Altaf Ahmed,6547,IUML,0,Graduate,48,"67,26,405",67 Lacs,"5,80,000",5 Lacs
55,Ambadas Shamrao Wankhade,5004,IND,0,8th Pass,49,"8,79,500",8 Lacs,0,
56,Ambedkar Prakash Yashwant,6360,Vanchit Bahujan Aaghadi,0,Graduate Professional,64,"5,87,22,916",5 Crore,0,
57,Amberkar Pandharinath Vidyadhar,10740,IND,1,8th Pass,39,"56,21,192",56 Lacs,0,
58,Amol Alias Yabes S. Tujare,10763,IND,3,12th Pass,34,"25,000",25 Thou,0,
59,Amol Ashokrao Jadhav,10980,IND,2,Graduate,30,0,0,"4,00,000",4 Lacs
60,Amol Jayraj Shinde,10752,Hum Bhartiya Party,0,Post Graduate,32,"3,90,000",3 Lacs,0,
61,Amol Ramsing Kolhe,10019,NCP,0,Graduate Professional,38,"4,33,51,521",4 Crore,"14,88,116",14 Lacs
62,Amrish Raj Morajkar,10939,IND,0,Others,33,"3,77,489",3 Lacs,"1,00,000",1 Lacs
63,Amruta Abhijit Apte,10964,IND,0,12th Pass,33,"2,17,372",2 Lacs,0,
64,Anand Prakash Paranjpe,9858,NCP,11,Post Graduate,45,"11,72,77,230",11 Crore,"5,21,83,748",5 Crore
65,Anand Prakash Vanjape,10764,IND,0,Others,43,"22,97,000",22 Lacs,"21,00,000",21 Lacs
66,Ananda Ramesh Thorawade,7781,BSP,0,Graduate,39,"38,55,260",38 Lacs,"1,04,08,891",1 Crore
67,Anandrao Vasantrao Sarnaik (Fouji Bapu),10859,IND,0,8th Pass,58,"2,16,45,000",2 Crore,"70,00,000",70 Lacs
68,Anandrao Vithoba Adsul,6378,SHS,2,Graduate,71,"4,40,15,877",4 Crore,"85,45,894",85 Lacs
69,Anant Gangaram Geete,7772,SHS,0,10th Pass,67,0,0,"2,13,41,268",2 Crore
70,Anant Prabhakar Mahajan,10850,IND,0,Graduate,36,"10,62,696",10 Lacs,0,
71,Ananta Datta Puri,6538,IND,0,10th Pass,34,"16,99,000",16 Lacs,"40,000",40 Thou
72,Andrew John Fernandes,9874,Hum Bhartiya Party,0,Post Graduate,58,"1,44,71,000",1 Crore,0,
73,Anil Anna,9811,Loksangram,8,10th Pass,70,"3,37,66,982",3 Crore,"2,81,26,960",2 Crore
74,Anil Hebbar Koni,10997,IND,1,Graduate Professional,54,"3,96,84,894",3 Crore,"40,59,581",40 Lacs
75,Anil Jayram Rathod,4922,IND,0,Post Graduate,43,"48,90,000",48 Lacs,"10,20,000",10 Lacs
76,Anil Mahadeo Dhone,6085,IND,0,8th Pass,54,"94,95,186",94 Lacs,"21,00,000",21 Lacs
77,Anil Namdevrao Jamnekar,6429,IND,0,12th Pass,54,"1,07,46,000",1 Crore,"1,20,000",1 Lacs
78,Anil Ramdas Jadhav,10912,Baliraja Party,1,10th Pass,25,"1,17,000",1 Lacs,0,
79,Anita Kiran Patole,11077,IND,0,8th Pass,39,0,0,0,
80,Anita Lalchand Khandade (Rajput),10846,IND,0,10th Pass,38,"1,15,13,562",1 Crore,"20,22,033",20 Lacs
81,Anjali Ratnakar Baviskar,8718,Vanchit Bahujan Aaghadi,0,Graduate,50,"2,03,88,746",2 Crore,"36,65,000",36 Lacs
82,Ankit Mohan Chandak,4600,IND,0,Graduate Professional,27,"2,99,63,000",2 Crore,"5,80,000",5 Lacs
83,Ankush Ramchandra Karande,10989,IND,0,5th Pass,60,"51,82,791",51 Lacs,"11,00,000",11 Lacs
84,Ankushrao Shivajirao Patil,10979,Rashtriya Maratha Party,0,Graduate,51,"36,85,000",36 Lacs,"1,75,000",1 Lacs
85,Annasaheb Devidasrao Ugale,10848,IND,0,Illiterate,51,"4,74,300",4 Lacs,0,
86,Annasaheb Ramchandra Rathod,8631,Bhartiya Bahujan Kranti Dal,4,12th Pass,50,"13,82,000",13 Lacs,170,1 Hund
87,Annaso Sukhadev Maske,10800,IND,2,Others,53,"8,31,996",8 Lacs,0,
88,Ansari Mumtaz Abdul Sattar,9840,Bahujan Republican Socialist Party,0,8th Pass,44,"7,76,000",7 Lacs,0,
89,Anturlikar Sushil Suresh,9801,Vanchit Bahujan Aaghadi,0,Post Graduate,33,0,0,"35,00,000",35 Lacs
90,Anwar Khan Mirza Khan,8615,IND,5,Graduate,38,"60,000",60 Thou,0,
91,Appasaheb Navnath Palve,10882,IND,0,Graduate Professional,32,"1,30,000",1 Lacs,"1,15,000",1 Lacs
92,Archana Chandrakumar Ukey,5726,Rashtriya Jansambhavna Party,0,12th Pass,45,"52,000",52 Thou,0,
93,Arjun (Dada) Salgar,5191,Vanchit Bahujan Aaghadi,3,8th Pass,39,"45,000",45 Thou,"11,00,000",11 Lacs
94,Arjunsing Diwansing Vasave,11100,IND,0,Graduate,54,"16,51,102",16 Lacs,0,
95,Arora Surinder Mohan,9903,Bharat Jan Aadhar Party,0,Graduate,64,"33,66,82,905",33 Crore,"2,12,666",2 Lacs
96,Arun Chintaman Chavhan,10839,IND,0,Graduate,32,"58,100",58 Thou,0,
97,Arun Damodar Savant,9835,Vanchit Bahujan Aaghadi,0,Doctorate,69,"5,08,83,853",5 Crore,0,
98,Arun Kankar Wankhede,5442,Peoples Party of India (Democratic),0,10th Pass,63,"73,35,000",73 Lacs,"1,25,000",1 Lacs
99,Arun Manohar Thakare,7306,IND,0,10th Pass,61,0,0,0,
100,Arun Motiramji Wankhade,6385,BSP,3,12th Pass,56,"33,80,97,138",33 Crore,"66,00,000",66 Lacs
101,Arun Ramrao Sontakke,5477,Bahujan Republican Socialist Party,0,12th Pass,60,"3,60,000",3 Lacs,0,
102,Aruna Mohan Mali,8734,Vanchit Bahujan Aaghadi,1,Doctorate,37,"9,64,227",9 Lacs,0,
103,Arvind Kisanrao Kamble,8681,Bahujan Republican Socialist Party,0,Graduate,27,"75,000",75 Thou,0,
104,Arvind Nanaji Raut,5186,IND,1,10th Pass,59,"63,67,803",63 Lacs,"15,01,577",15 Lacs
105,Arvind Sawant,9988,Shiv Sena (Uddhav Balasaheb Thackeray),1,Graduate,67,"2,71,81,577",2 Crore,0,
106,Arvind Shamrao Lillore,4881,IND,0,Others,40,"2,47,887",2 Lacs,0,
107,Aryanraje Kisanrao Shinde,4978,IND,0,Graduate Professional,38,"30,000",30 Thou,0,
108,Asadkhan Mohammedkhan,6556,Bahujan Republican Socialist Party,0,Literate,57,"1,02,000",1 Lacs,0,
109,Ashok Anaji Wakchaure,11131,IND,6,Post Graduate,50,0,0,0,
110,Ashok Bhagoji Thorat,6521,Hum Bhartiya Party,0,8th Pass,37,"6,50,000",6 Lacs,0,
111,Ashok Daulatsing Padvi,11101,IND,0,10th Pass,42,"16,92,000",16 Lacs,"3,00,000",3 Lacs
112,Ashok Jadhav,9817,BSP,0,Graduate Professional,46,"31,23,759",31 Lacs,"14,77,024",14 Lacs
113,Ashok Jagdish Jadhav,10028,Rashtriya Maratha Party,0,Graduate,56,"4,56,800",4 Lacs,0,
114,Ashok Mahadevrao Nete,4931,BJP,0,12th Pass,55,"5,01,36,369",5 Crore,"1,56,82,840",1 Crore
115,Ashok Shankarrao Chavan,7643,IND,0,8th Pass,28,"13,04,000",13 Lacs,"2,00,000",2 Lacs
116,Ashokrao Shankarrao Chavan,5481,INC,3,Post Graduate,60,"50,00,37,964",50 Crore,"4,85,25,290",4 Crore
117,Asim Ali,6990,Minorities Democratic Party,1,10th Pass,28,"1,62,000",1 Lacs,"2,000",2 Thou
118,Aslam Badshahaji Sayyad,8708,Vanchit Bahujan Aaghadi,0,5th Pass,56,"2,32,11,678",2 Crore,"37,82,280",37 Lacs
119,Asmita Pushkar Puranik,10940,IND,1,Others,40,0,0,0,
120,Autade Vilas Keshavrao,7765,INC,3,12th Pass,50,"27,82,37,603",27 Crore,"1,56,78,811",1 Crore
121,Avinash Vasant Patil,10744,IND,0,5th Pass,53,"4,000",4 Thou,0,
122,Aware Siddheshwar Bharat,10801,IND,3,12th Pass,27,"8,86,370",8 Lacs,0,
123,Babaji Balaram Patil,9848,NCP,1,10th Pass,52,"42,18,63,127",42 Crore,"35,87,200",35 Lacs
124,Baban Sopan Thoke,10998,IND,0,Graduate,25,"1,100",1 Thou,0,
125,Baddy Hemantkumar Reddy,11078,Bahujan Mukti Party,0,Graduate,50,"1,21,70,003",1 Crore,"85,200",85 Thou
126,Bajarang Manohar Sonwane,5471,NCP,1,Graduate,48,"16,07,76,182",16 Crore,"84,88,691",84 Lacs
127,Bajirao Sadashiv Naik,10833,IND,2,12th Pass,39,"5,70,000",5 Lacs,"3,00,000",3 Lacs
128,Bajrang Digambar Sonwane,8624,IND,0,Literate,68,"12,08,541",12 Lacs,"13,500",13 Thou
129,Balaram Vitthal Mhatre,10900,IND,0,Literate,57,0,0,0,
130,Balasaheb Jagannath Sable,9972,Bhartiya Manavadhikaar Federal Party,0,10th Pass,48,"6,06,142",6 Lacs,"80,000",80 Thou
131,Balasaheb Jaysingh Ghadage,10723,IND,1,10th Pass,59,"1,31,85,000",1 Crore,"6,15,000",6 Lacs
132,Balasaheb Misal Patil,10757,Bahujan Mukti Party,0,Graduate,44,"19,25,349",19 Lacs,"80,000",80 Thou
133,Baliram Bhagwan Siraskar,4992,Vanchit Bahujan Aaghadi,2,8th Pass,57,"4,38,55,736",4 Crore,"17,30,992",17 Lacs
134,Baliram Sukur Jadhav,11114,Bahujan Vikas Aaghadi,3,8th Pass,63,"2,02,85,716",2 Crore,0,
135,Balkrushna Dhanaji Gharat,10965,IND,0,5th Pass,54,"23,88,137",23 Lacs,"2,00,000",2 Lacs
136,Bandu Ramchandra Meshram,4886,CPI(ML) Red Star,0,12th Pass,51,"6,62,639",6 Lacs,0,
137,Bansi Bhaurao Satpute,10027,CPI,1,Graduate Professional,58,"1,36,05,985",1 Crore,"16,22,993",16 Lacs
138,Bapu Kelu Barde,9819,Vanchit Bahujan Aaghadi,0,10th Pass,53,"33,60,369",33 Lacs,"2,20,000",2 Lacs
139,Bapu Paraji Randhir,11134,IND,0,Graduate,53,0,0,"2,70,000",2 Lacs
140,Bhagvatidan Karnidan Gadhavi,10981,IND,1,Graduate,74,"1,38,00,830",1 Crore,0,
141,Bhaktraj Raghunath Thigale,10897,IND,0,8th Pass,54,"68,49,600",68 Lacs,"37,00,000",37 Lacs
142,Bhamre Subhash Shankar,10918,IND,0,10th Pass,48,"27,51,000",27 Lacs,"3,00,000",3 Lacs
143,Bharti Pawar,9818,BJP,0,Graduate Professional,40,"12,28,85,349",12 Crore,"14,49,572",14 Lacs
144,Bhaskar Fakira Patole,10885,IND,0,10th Pass,38,"2,90,540",2 Lacs,0,
145,Bhaskar Mohan Goud,11000,IND,1,Graduate,36,"21,99,000",21 Lacs,"80,00,000",80 Lacs
146,Bhau Ramchandra Aadagale,10735,IND,0,10th Pass,59,"1,05,49,500",1 Crore,"35,000",35 Thou
147,Bhavana Pundlikrao Gawali,5748,SHS,3,Graduate,46,"9,68,73,189",9 Crore,"73,96,250",73 Lacs
148,Bhikuram Kashiram Palkar,8764,Bahujan Mukti Party,0,Graduate,63,"53,64,820",53 Lacs,"5,80,000",5 Lacs
149,Bhimrao Duryodhan Borkar,4597,Peoples Party of India (Democratic),0,Post Graduate,67,0,0,"3,83,856",3 Lacs
150,Bhinge Yashpal Narsinghrao,6578,Vanchit Bahujan Aaghadi,0,Doctorate,42,"88,17,999",88 Lacs,"20,50,000",20 Lacs
151,Bhondave Tai Maruti,11117,IND,0,Literate,55,"54,93,405",54 Lacs,"15,00,000",15 Lacs
152,Bhonsle Shrimant Chhatrapati Udayanraje Pratapasinh Maharaj,7780,NCP,8,12th Pass,53,"1,99,68,13,173",199 Crore,"1,23,40,338",1 Crore
153,Bobade Sakharam Gyanba,6587,IND,0,Graduate,43,"10,97,350",10 Lacs,0,
154,Borage Shankar Haribhau,11135,IND,0,Graduate,50,"33,53,290",33 Lacs,"24,13,717",24 Lacs
155,Bramhadev Rambakshi Pandey,9860,Sarvodaya Bharat Party,0,12th Pass,36,"10,54,000",10 Lacs,"13,000",13 Thou
156,Bramhakumari Pramilaben,8742,Akhil Bhartiya Ekata Party,3,10th Pass,58,"28,56,000",28 Lacs,0,
157,Chandrabhan Baliram Ramteke,4887,Rashtriya Jansurajya Party,0,12th Pass,57,"74,55,000",74 Lacs,"1,50,000",1 Lacs
158,Chandrakant Mote,10941,IND,0,10th Pass,57,"1,14,06,293",1 Crore,"32,42,933",32 Lacs
159,Chandrakant Parmeshwar Sawant,8745,IND,0,12th Pass,46,0,0,"43,91,625",43 Lacs
160,Chandrashekhar Sharma,11017,Bhartiya Manavadhikaar Federal Party,1,Others,42,"94,03,436",94 Lacs,0,
161,Charulata Khajansing Tokas,4884,INC,0,Graduate Professional,53,"13,61,23,032",13 Crore,0,
162,Chavan Sampat Ramsing,8618,IND,1,Post Graduate,57,"1,10,000",1 Lacs,"2,00,000",2 Lacs
163,Chhannu Sahadewrao Sontakkey,10976,Bharat Prabhat Party,0,Graduate,57,"43,22,444",43 Lacs,"18,13,248",18 Lacs
164,Chhaya Prabhakar Solanke,10726,IND,0,Graduate,29,"78,22,405",78 Lacs,"7,50,000",7 Lacs
165,Chhaya Sunil Tiwari,9896,Janata Congress,0,8th Pass,41,"91,05,737",91 Lacs,"28,82,533",28 Lacs
166,Chikhalikar Pratap Govindrao,5480,BJP,0,12th Pass,57,"5,21,78,606",5 Crore,"5,94,000",5 Lacs
167,Chincholikar Jayant Eknath,10754,Bahujan Republican Socialist Party,1,10th Pass,52,"74,019",74 Thou,0,
168,Comrade Yogesh Krishnarao Thakare,4895,CPI(ML) Red Star,0,12th Pass,43,"35,06,000",35 Lacs,0,
169,D. D. Wani [Photographer],10687,IND,0,10th Pass,58,0,0,"25,000",25 Thou
170,Dadasaheb Pawar,10934,Rashtriya Maratha Party,0,10th Pass,30,"1,03,000",1 Lacs,"1,04,500",1 Lacs
171,Dalvi Raju Sahebrao,11079,IND,0,Graduate,48,"2,23,000",2 Lacs,"51,490",51 Thou
172,Dandge Sukhadev Chandu,11001,Ambedkarite Party Of India,0,Literate,63,"20,000",20 Thou,0,
173,Danve Raosaheb Dadarao,7766,BJP,2,Graduate,65,"22,95,57,992",22 Crore,"24,00,000",24 Lacs
174,Dashrath Nana Raut,8699,Bharatiya Praja Surajya Paksha,0,8th Pass,58,"8,15,000",8 Lacs,0,
175,Dashrath Pandurang Madavi,4712,Bahujan Republican Socialist Party,0,Graduate,60,"94,03,318",94 Lacs,"17,90,000",17 Lacs
176,Dattaram Jayram Karbat,11119,IND,1,8th Pass,55,"7,52,000",7 Lacs,0,
177,Dattatray Pandit Patil,10895,IND,0,5th Pass,47,"37,71,000",37 Lacs,"10,000",10 Thou
178,Dattatraya Appa Waghmode,10884,IND,0,5th Pass,50,"53,19,100",53 Lacs,"1,80,000",1 Lacs
179,Dattatrya Bhanudas Khatke Alias Bandunana Khatke,10802,IND,0,10th Pass,44,0,0,0,
180,Dattu Barde,9821,Bhartiya Tribal Party,0,Graduate,54,"2,24,000",2 Lacs,0,
181,Dattu Prabhakar Karanjikar,6572,Bahujan Mukti Party,0,12th Pass,40,"37,85,000",37 Lacs,0,
182,Daulat Umaji Shitole,10804,IND,0,Literate,43,"6,25,12,874",6 Crore,"11,29,81,121",11 Crore
183,Dayanand Jagnnath Sohani,11002,IND,2,12th Pass,45,"64,87,500",64 Lacs,0,
184,Dayanand Maruti Kamble,8736,Bahujan Republican Socialist Party,0,12th Pass,47,"4,70,836",4 Lacs,"12,35,700",12 Lacs
185,Deepak Bhagoji Kamble,9983,Ambedkarite Party of India,0,10th Pass,67,"3,91,500",3 Lacs,0,
186,Deepak Digambar Shinde,11003,IND,0,Post Graduate,42,"42,98,872",42 Lacs,"37,00,000",37 Lacs
187,Deepak Mahadev Tate,8632,Bhapase Party,0,10th Pass,36,"12,78,500",12 Lacs,0,
188,Deepak Shantaram Watvisave,8694,IND,0,Doctorate,45,"5,14,84,500",5 Crore,"26,90,000",26 Lacs
189,Deora Milind,9989,INC,0,Graduate,43,0,0,"4,96,81,435",4 Crore
190,Deorao Monba Nannaware,4929,Ambedkarite Party of India,0,Graduate Professional,59,"48,92,338",48 Lacs,"5,50,000",5 Lacs
191,Devidas Piraji Sarkate,11109,IND,0,10th Pass,45,"60,000",60 Thou,0,
192,Devidas Santuji Lanjewar,4898,IND,0,Graduate,61,"47,80,376",47 Lacs,0,
193,Devji Gangaram Asole,6554,IND,0,5th Pass,65,"1,28,000",1 Lacs,0,
194,Devram Zipar Kurkute,9829,Ambedkarite Party of India,0,12th Pass,43,"24,20,000",24 Lacs,0,
195,Dhairyashil Sambhajirao Mane,8517,SHS,0,Graduate,38,"4,77,71,462",4 Crore,"4,15,99,959",4 Crore
196,Dhananjay Anil Bhawsar,11110,IND,0,12th Pass,39,"35,42,372",35 Lacs,"29,62,930",29 Lacs
197,Dhananjay Mahadik,7768,NCP,4,Graduate,47,"66,31,40,000",66 Crore,"13,54,55,000",13 Crore
198,Dhanorkar Suresh Narayan,5420,INC,5,12th Pass,43,"13,74,55,342",13 Crore,"2,27,52,880",2 Crore
199,Dhanraj Kotiram Vanjari,5735,Vanchit Bahujan Aaghadi,1,Post Graduate,63,0,0,0,
200,Dhanraj Mahale,9820,NCP,1,12th Pass,44,"1,19,89,452",1 Crore,"1,25,18,538",1 Crore
201,Dharmendra Shriram Pal,9892,Rashtravadi Kranti Dal,0,10th Pass,42,"4,85,000",4 Lacs,0,
202,Dhiraj Motilal Batade,8676,Right to Recall Party,0,12th Pass,31,"22,000",22 Thou,0,
203,Dhiraj Prakash Choradiya,10919,IND,0,Graduate Professional,65,"13,80,636",13 Lacs,0,
204,Digambar Yalappa Bansode,10697,IND,0,5th Pass,55,"16,40,000",16 Lacs,0,
205,Dikshita Anand Tembhurne,6988,Desh Janhit Party,0,Graduate,32,"98,884",98 Thou,0,
206,Dilip Bhaidas Patil,9813,Bahujan Mukti Party,0,12th Pass,48,"15,79,000",15 Lacs,0,
207,Dilip Prabhakar Aloni,9868,Akhil Bharatiya Jan Sangh,0,Post Graduate,63,"1,14,44,000",1 Crore,0,
208,Dilip Ramchandra Jadhav,10803,IND,0,10th Pass,50,"12,24,000",12 Lacs,"3,20,000",3 Lacs
209,Dilip Shreerang Jagtap,8774,Bahujan Republican Socialist Party,0,Graduate Professional,48,0,0,"2,83,500",2 Lacs
210,Dinesh Punamchand Koli,10920,IND,0,Others,29,"2,000",2 Thou,0,
211,Dinkar Rangnath Palake,10942,IND,0,5th Pass,64,"5,77,500",5 Lacs,0,
212,Dinkar Tukaram Sambare,6539,IND,0,10th Pass,66,"3,19,62,000",3 Crore,0,
213,Dipak Khandu Amrutkar,10921,IND,0,8th Pass,44,"39,50,446",39 Lacs,0,
214,Dipak Laxmanrao Maske,4627,IND,0,12th Pass,43,"45,59,259",45 Lacs,"16,191",16 Thou
215,Dipali Lalaji Misal,10872,Bahujan Mukti Party,0,Post Graduate,26,"2,60,000",2 Lacs,"11,80,000",11 Lacs
216,Dnyaneshwar Baliram Dhekale,10922,IND,0,8th Pass,42,"12,90,000",12 Lacs,"5,50,000",5 Lacs
217,Dnyaneshwar Kashirao Mankar,6384,IND,0,10th Pass,57,"7,01,417",7 Lacs,0,
218,Dnyaneshwar Laxamnrao Wakudkar,5737,Lokjagar Party,2,Post Graduate,62,"1,75,97,448",1 Crore,"1,50,000",1 Lacs
219,Dr. Akshay Anant Zodge,10691,IND,0,Post Graduate,32,0,0,"1,54,68,000",1 Crore
220,Dr. Anil Kumar Choudhari,9993,Vanchit Bahujan Aaghadi,0,Others,68,"10,11,00,914",10 Crore,"9,92,020",9 Lacs
221,Dr. Balasaheb Arjun Pol,10870,IND,3,Graduate Professional,47,"2,04,055",2 Lacs,"2,83,000",2 Lacs
222,Dr. Dhanve Datta Maroti,7634,BSP,2,Graduate Professional,60,"3,30,48,000",3 Crore,0,
223,Dr. Manisha Bangar,6991,Peoples Party of India (Democratic),0,Graduate Professional,49,"1,49,51,925",1 Crore,"19,06,973",19 Lacs
224,Dr. Natawadkar Suhas Jayant,11103,IND,0,Graduate Professional,58,"4,25,04,576",4 Crore,"59,33,112",59 Lacs
225,Dr. Nitin Udal Bhat,10862,IND,0,Graduate Professional,34,"20,32,849",20 Lacs,0,
226,Dr. Nooruddin Nizam Ansari,9837,SP,1,Graduate Professional,44,"22,38,28,092",22 Crore,0,
227,Dr. Raies Khan,10982,IND,0,Graduate Professional,46,"2,66,14,900",2 Crore,0,
228,Dr. Rajendra Bhaskarrav Shingne,5472,NCP,1,Graduate Professional,58,"9,53,50,365",9 Crore,"2,19,40,000",2 Crore
229,Dr. Rajiv Agrawal,5759,IND,0,Graduate,54,0,0,"14,00,000",14 Lacs
230,Dr. Shivaji Pandharinath Oman,8630,BSP,0,Graduate Professional,62,"91,90,000",91 Lacs,"90,000",90 Thou
231,Dr. Shrikant Eknath Shinde,9851,SHS,1,Post Graduate,32,"1,96,16,515",1 Crore,"12,41,233",12 Lacs
232,Dr. Somnath Arjun Pol,10966,IND,3,Graduate Professional,47,"2,04,055",2 Lacs,"2,83,000",2 Lacs
233,Dr. Sunil Sampat Chawale,6981,IND,0,Doctorate,50,"36,00,500",36 Lacs,"75,000",75 Thou
234,Dr. Suresh Abhiman Gawai,10936,Bharat Prabhat Party,0,Graduate Professional,50,"1,20,92,643",1 Crore,"15,00,000",15 Lacs
235,Dr. Vijaya Rajesh Nandurkar,5412,BSP,0,Graduate Professional,37,"3,63,43,297",3 Crore,"36,16,000",36 Lacs
