serial_number,name,nem_candidate_id,party,criminal_cases,education,age,assets,assets_in_words,liabilities,liabilities_in_words
923,Vijay Shankar Pandey,11047,Lok Gathbandhan Party,0,Post Graduate,62,"1,55,09,419",1 Crore,"24,00,000",24 Lacs
924,Vijay Singh Baghel,5523,Rashtriya Shoshit Samaj Party,0,12th Pass,67,"6,52,80,898",6 Crore,0,
925,Vikar Ahmad,6123,IND,0,Literate,43,"32,15,000",32 Lacs,0,
926,Vikas Tripathi,9647,Bhartiya Lok Seva Dal,0,Illiterate,40,"11,41,980",11 Lacs,0,
927,Vinay Kumar,5503,Aapki Apni Party (Peoples),0,Graduate Professional,37,"13,65,000",13 Lacs,"5,60,300",5 Lacs
928,Vineet,11317,IND,0,12th Pass,25,"1,09,616",1 Lacs,0,
929,Vinod,12368,Hindusthan Nirman Dal,0,Post Graduate,42,0,0,0,
930,Vinod,12986,Suheldev Bhartiya Samaj Party,3,12th Pass,51,"6,79,39,301",6 Crore,0,
931,Vinod Kumar,11499,IND,0,Post Graduate,61,"54,08,000",54 Lacs,0,
932,Vinod Kumar,11820,Aam Janta Party (India),0,8th Pass,36,"31,76,312",31 Lacs,0,
933,Vinod Kumar,13499,Andaman & Nicobar Janta Party,0,Graduate,32,"40,09,970",40 Lacs,0,
934,Vinod Kumar Alias Pandit Singh,11057,SP,4,12th Pass,52,"2,60,80,396",2 Crore,"35,00,000",35 Lacs
935,Vinod Kumar Nagar,6164,Rashtriya Bharatiya Jan Jan Party,1,Post Graduate,38,"5,15,000",5 Lacs,"2,00,000",2 Lacs
936,Vinod Kumar Rajbhar,12364,Suheldev Bhartiya Samaj Party,0,12th Pass,42,"20,26,650",20 Lacs,0,
937,Vinod Kumar Singh,11443,IND,2,Graduate Professional,39,"78,13,228",78 Lacs,"3,00,000",3 Lacs
938,Vinod Kumar Sonkar,11454,BJP,4,Graduate,49,"5,93,36,113",5 Crore,"2,07,30,086",2 Crore
939,Vinod Sharma,6170,All Indian Rajiv Congress Party,0,12th Pass,46,0,0,0,
940,Vipin Kumar Mishra,9668,Bhartiya Shakti Chetna Party,0,12th Pass,30,"22,42,420",22 Lacs,"4,15,000",4 Lacs
941,Vipin Yadav,11389,IND,0,Graduate,30,"89,000",89 Thou,0,
942,Vipnesh Shukla,9728,CPI,0,Graduate Professional,68,"94,70,000",94 Lacs,0,
943,Virendra,13458,IND,0,Literate,40,"13,40,000",13 Lacs,0,
944,Virendra Kumar,9678,INC,0,Graduate,46,"1,28,64,500",1 Crore,"1,47,62,567",1 Crore
945,Virendra Kumar,7923,IND,0,12th Pass,53,"1,47,76,311",1 Crore,"10,000",10 Thou
946,Virendra Singh,12988,BJP,2,Graduate,62,"2,44,98,319",2 Crore,0,
947,Vishok Kumar Vishwakarma,12378,Nationalist Janshakti Party,0,12th Pass,47,"8,57,517",8 Lacs,0,
948,Vishram,13905,IND,0,12th Pass,40,"22,02,599",22 Lacs,0,
949,Wajid,11450,Aam Janta Party (India),0,Graduate,52,0,0,0,
950,Yajpal Singh Rathi,4777,IND,0,10th Pass,62,"1,16,81,000",1 Crore,0,
951,Yashwant Singh,5494,BJP,0,Post Graduate,56,"6,63,52,887",6 Crore,"9,00,000",9 Lacs
952,Yatendra Singh,8332,Bahujan Samyak Party (Mission),0,Literate,50,"1,95,86,551",1 Crore,"11,74,000",11 Lacs
953,Yogesh Dahiya,4940,AAP,5,Graduate,50,"14,95,41,616",14 Crore,"11,41,161",11 Lacs
954,Yogesh Kumar,5465,Rashtriya Mazdoor Ekta Party,0,12th Pass,45,"31,00,500",31 Lacs,0,
955,Yogesh Shukla,13472,INC,1,12th Pass,49,"42,00,199",42 Lacs,0,
956,Yogesh Verma,5504,BSP,28,12th Pass,50,"4,73,37,130",4 Crore,"86,09,902",86 Lacs
957,Zafar Ali Naqvi,9726,INC,0,Graduate Professional,71,"89,36,547",89 Lacs,"10,61,456",10 Lacs
