serial_number,name,nem_candidate_id,party,criminal_cases,education,age,assets,assets_in_words,liabilities,liabilities_in_words
0,A M Izharul Haque,10208,Sathi Aur Aapka Faisala Party,0,Post Graduate,43,"8,54,501",8 Lacs,0,
1,Aakash Kumar,12090,Rashtriya Lok Samta Party,0,12th Pass,27,"2,58,67,226",2 Crore,0,
2,Abdul Ajij,9773,IND,2,8th Pass,69,"4,35,000",4 Lacs,0,
3,Abdul Bari Siddiqui,9780,RJD,0,12th Pass,67,"2,11,27,716",2 Crore,"9,11,152",9 Lacs
4,Abdul Wahid Khan,9511,IND,1,10th Pass,69,"15,45,000",15 Lacs,"1,19,028",1 Lacs
5,Abdur Rahman,5957,Peoples Party of India (Democratic),0,12th Pass,56,"2,76,540",2 Lacs,"40,000",40 Thou
6,Abha Rai,13522,IND,0,8th Pass,26,"53,96,670",53 Lacs,"6,80,000",6 Lacs
7,Abhay Kumar Sharma,12850,IND,0,Doctorate,45,"1,02,45,902",1 Crore,0,
8,Abhijit Kumar Singh,11326,IND,1,12th Pass,58,"3,00,46,633",3 Crore,"9,00,000",9 Lacs
9,Abhiram Priyadarshi,13657,IND,0,10th Pass,30,0,0,0,
10,Abhishek Kumar,12112,IND,0,Post Graduate,41,"50,82,500",50 Lacs,0,
11,Abhishek Priyadarshi,5976,IND,0,12th Pass,37,"97,09,948",97 Lacs,"40,70,000",40 Lacs
12,Abubakar Rahmani,12576,IND,0,Post Graduate,30,"7,57,606",7 Lacs,0,
13,Abul Kalam Khan,12876,IND,0,8th Pass,44,"65,33,000",65 Lacs,"10,78,000",10 Lacs
14,Aditya Pradhan,5622,Peoples Party of India (Democratic),0,Post Graduate,40,"34,06,595",34 Lacs,"1,63,050",1 Lacs
15,Ajay Kumar,10199,CPI(M),3,Post Graduate,49,"94,81,398",94 Lacs,"50,000",50 Thou
16,Ajay Kumar,5631,Bhartiya Dalit Party,1,Post Graduate,31,"64,000",64 Thou,0,
17,Ajay Kumar Mandal,5973,JD(U),0,8th Pass,41,"68,01,126",68 Lacs,"53,64,747",53 Lacs
18,Ajay Kumar Sinha,12788,IND,0,Graduate,57,"38,59,000",38 Lacs,"1,60,000",1 Lacs
19,Ajay Nishad,11089,BJP,1,Graduate,50,0,0,"1,57,14,320",1 Crore
20,Ajay Paswan,12494,SHS,2,Graduate,46,"93,52,000",93 Lacs,0,
21,Ajit Kumar,10167,JMM,0,10th Pass,36,"21,91,000",21 Lacs,"6,00,000",6 Lacs
22,Ajitansh Gaur,11087,IND,0,Post Graduate,30,"95,536",95 Thou,0,
23,Akhilesh Kumar,14168,Asli Deshi Party,0,12th Pass,44,"1,82,33,000",1 Crore,0,
24,Akhtarul Iman,5943,All India Majlis-E-Ittehadul Muslimeen,4,Post Graduate,55,"72,62,890",72 Lacs,"19,08,918",19 Lacs
25,Ali Azhar Ansari,12840,Maanavvaadi Janta Party,0,10th Pass,60,"30,35,000",30 Lacs,"15,000",15 Thou
26,Alimuddin Ansari,5377,AAP,0,10th Pass,64,"36,77,032",36 Lacs,"1,05,000",1 Lacs
27,Allamaa Shiblee Nomani Halami,10210,IND,0,10th Pass,51,"1,21,000",1 Lacs,0,
28,Amar Kumar,10503,IND,1,Literate,31,"43,00,000",43 Lacs,0,
29,Amarjeet Kumar,6002,IND,4,12th Pass,34,0,0,"22,50,000",22 Lacs
30,Amarjit Patel,10163,IND,0,Graduate,38,"1,25,45,972",1 Crore,"6,34,728",6 Lacs
31,Amarjit Prasad,12808,IND,0,10th Pass,41,"10,66,095",10 Lacs,0,
32,Amarnath Yadav,12111,CPI(ML)(L),12,Literate,54,"80,89,901",80 Lacs,0,
33,Amit Chaudhary,11346,IND,9,10th Pass,42,"3,18,37,493",3 Crore,0,
34,Amit Kumar Gupta,14172,IND,0,12th Pass,30,"1,00,000",1 Lacs,0,
35,Amit Vikram,12119,Jantantrik Vikas Party,0,10th Pass,39,"29,97,200",29 Lacs,"3,50,000",3 Lacs
36,Amrendra Kumar Yadav,10209,Pragatishil Samajwadi Party (Lohia),1,Post Graduate,46,"32,56,028",32 Lacs,0,
37,Anamika Kumari,13049,SUCI(C),0,Post Graduate,39,"24,070",24 Thou,0,
38,Anand Kumar Jha,12572,Akhil Bhartiya Mithila Party,0,Post Graduate,39,"1,89,200",1 Lacs,0,
39,Anand Kumar Maurya,13519,Bahujan Azad Party,0,Post Graduate,36,0,0,"7,43,000",7 Lacs
40,Anand Pathak,9188,Hind Samrajya Party,1,Graduate,32,"68,50,000",68 Lacs,0,
41,Aniket Ranjan,12825,IND,6,Graduate,28,"37,68,500",37 Lacs,"1,00,000",1 Lacs
42,Anil Bharti,8168,Rashtravadi Janata Party,0,Post Graduate,49,"1,37,77,000",1 Crore,0,
43,Anil Kumar,14140,Bharatiya Jan Kranti Dal (Democratic),0,Graduate,58,"2,87,302",2 Lacs,0,
44,Anil Kumar,13850,Jantantrik Vikas Party,22,Graduate,46,"16,22,40,912",16 Crore,"1,31,03,750",1 Crore
45,Anil Kumar,12868,Jan Adhikar Party,0,Graduate,47,"49,11,000",49 Lacs,"50,000",50 Thou
46,Anil Kumar Rai,13071,Rashtriya Dal United,3,Post Graduate,56,"1,14,57,400",1 Crore,"1,68,000",1 Lacs
47,Anil Kumar Sah,12575,IND,3,Literate,35,"5,43,000",5 Lacs,"60,000",60 Thou
48,Anil Kumar Singh,13062,Pragatishil Samajwadi Party (Lohia),0,Doctorate,66,"27,78,737",27 Lacs,"30,08,344",30 Lacs
49,Anil Kumar Tiwari,13521,IND,0,12th Pass,51,0,0,0,
50,Anil Kumar Verma,12114,IND,0,Others,55,"50,94,000",50 Lacs,0,
51,Anirudh Mehta,5963,IND,0,10th Pass,54,"1,26,17,500",1 Crore,0,
52,Anirudh Prasad,12083,BSP,5,Graduate,54,"7,98,25,395",7 Crore,"2,24,04,267",2 Crore
53,Anirudh Singh,11335,AIFB,0,Graduate,62,"12,10,000",12 Lacs,0,
54,Aravind Kumar Sharma,12081,Bharatiya Jan Kranti Dal (Democratic),0,10th Pass,55,"2,38,000",2 Lacs,0,
55,Arbind Kumar,13085,Rajnaitik Vikalp Party,1,Doctorate,68,"91,20,02,858",91 Crore,"12,92,562",12 Lacs
56,Arbind Kumar Sharma,10168,Rashtriya Hind Sena,0,Post Graduate,53,"1,07,900",1 Lacs,0,
57,Arif Isain Husain,13857,Janta Dal Rashtravadi,0,Graduate,38,"2,40,000",2 Lacs,0,
58,Arjun Ray,11097,RJD,2,Doctorate,47,"1,89,88,281",1 Crore,"15,11,335",15 Lacs
59,Arjun Singh,5960,IND,1,Graduate Professional,46,0,0,"1,40,000",1 Lacs
60,Arun Kumar,12767,Rashtriya Samta Party (Secular),3,Doctorate,60,"6,94,73,960",6 Crore,"11,15,692",11 Lacs
61,Arvind Kumar,14173,IND,0,Post Graduate,39,"4,10,43,115",4 Crore,"1,22,07,247",1 Crore
62,Arvind Kumar Pandey,13853,IND,0,Post Graduate,33,"15,21,000",15 Lacs,0,
63,Arvind Kumar Singh,12855,IND,0,Doctorate,55,"89,50,750",89 Lacs,0,
64,Arvind Paswan,11630,IND,0,12th Pass,33,"12,05,263",12 Lacs,"47,000",47 Thou
65,Asad Alam,5946,IND,0,Literate,38,"5,64,000",5 Lacs,0,
66,Asha Devi,10171,Aam Adhikar Morcha,1,Literate,25,"16,28,121",16 Lacs,"51,000",51 Thou
67,Ashok Baitha,13877,IND,10,10th Pass,48,"8,16,680",8 Lacs,0,
68,Ashok Kumar,14155,IND,1,Graduate,42,"29,52,708",29 Lacs,"1,00,000",1 Lacs
69,Ashok Kumar Azad,13047,Hindustani Awam Morcha (Secular),0,12th Pass,46,0,0,"11,29,071",11 Lacs
70,Ashok Kumar Gupta,14174,IND,0,Post Graduate,67,"14,72,48,402",14 Crore,"3,00,000",3 Lacs
71,Ashok Kumar Paswan,13875,IND,0,12th Pass,27,"4,07,950",4 Lacs,0,
72,Ashok Kumar Sah,5967,IND,2,10th Pass,64,"61,11,400",61 Lacs,0,
73,Ashok Kumar Singh,5599,IND,0,8th Pass,45,"56,36,784",56 Lacs,0,
74,Ashok Kumar Yadav,11084,BJP,1,Doctorate,49,"4,66,99,125",4 Crore,"78,92,847",78 Lacs
75,Ashwini Kumar Choubey,13075,BJP,3,Graduate,66,"4,01,83,612",4 Crore,"13,50,667",13 Lacs
76,Avinash Kumar,4612,Peoples Party of India (Democratic),0,Post Graduate,35,"37,17,856",37 Lacs,0,
77,Avinash Kumar,13639,Bharatiya Bahujan Congress,0,Graduate,27,"9,96,000",9 Lacs,0,
78,Azimuddin,5941,IND,0,12th Pass,75,"3,83,500",3 Lacs,0,
79,Bablu Gupta,7786,IND,1,10th Pass,26,0,0,0,
80,Baidyanath Prasad Mahto,12125,JD(U),4,10th Pass,62,"1,79,34,888",1 Crore,"29,15,945",29 Lacs
81,Balak Nath Sahni,12862,Rashtriya mahan Gantantra Party,0,Graduate,49,"6,12,000",6 Lacs,0,
82,Balendra Das,11321,Jai Prakash Janata Dal,2,Post Graduate,47,"12,91,243",12 Lacs,"1,20,000",1 Lacs
83,Balmiki Paswan,5637,Hindusthan Nirman Dal,0,Graduate,60,"1,27,04,335",1 Crore,"1,600",1 Thou
84,Balmiki Prasad,12798,BSP,2,8th Pass,41,"13,60,000",13 Lacs,"2,30,000",2 Lacs
85,Bandan Kumar Singh,7790,IND,0,10th Pass,27,"6,03,000",6 Lacs,0,
86,Basant Singh,14169,Bharatiya Jan Kranti Dal (Democratic),0,10th Pass,28,"29,58,991",29 Lacs,0,
87,Basudeo Hazarika,13863,IND,0,8th Pass,54,"1,05,01,023",1 Crore,"22,73,000",22 Lacs
88,Basukinath Sah,5115,Bharatiya Bahujan Congress,0,5th Pass,30,"4,000",4 Thou,0,
89,Beena Devi W/O Ajit Kumar Ray,12857,IND,0,8th Pass,34,0,0,0,
90,Bharat Bhushan Pandey,13064,Akhil Bharatiya Jan Sangh,0,Doctorate,45,"22,17,678",22 Lacs,"1,60,000",1 Lacs
91,Bhim Kumar Gupta,9189,Jammu & Kashmir National Panthers Party,0,12th Pass,41,"52,000",52 Thou,0,
92,Bhisham Kumar Ray,12065,Purvanchal Mahapanchayat,0,Graduate,39,"33,45,700",33 Lacs,"6,00,000",6 Lacs
93,Bhola Ray,12130,Suheldev Bhartiya Samaj Party,0,Literate,57,"1,94,000",1 Lacs,0,
94,Bhudeo Choudhary,5633,Rashtriya Lok Samta Party,3,Graduate,56,"1,77,23,000",1 Crore,"15,00,000",15 Lacs
95,Bindu Devi,14184,Rashtriya Jansambhavna Party,0,Literate,48,"3,05,29,762",3 Crore,0,
96,Binod Kumar Bikrant,13069,Peoples Party of India (Democratic),0,Post Graduate,43,"4,65,000",4 Lacs,0,
97,Binod Kumar Sahu,7631,IND,0,Graduate,50,"75,25,000",75 Lacs,0,
98,Bipin Kumar Singhwait,9146,IND,0,Graduate Professional,29,"55,82,385",55 Lacs,"9,40,000",9 Lacs
99,Bipin Nath Tiwari,12504,Loktantrik Jan Swaraj Party,0,Graduate,45,0,0,"20,000",20 Thou
100,Brahamdev Prasad,14146,Shoshit Samaj Dal,0,Post Graduate,60,"32,73,000",32 Lacs,0,
101,Braj Kishor Jha,11661,AIFB,0,Graduate,58,"3,09,10,547",3 Crore,0,
102,Brajeshwar Prasad Singh,14194,IND,0,Graduate,55,"2,41,30,030",2 Crore,"3,00,000",3 Lacs
103,Brijesh Kumar Kushwaha,12088,Rashtriya Lok Samta Party,5,12th Pass,41,"14,41,90,332",14 Crore,"2,45,07,384",2 Crore
104,Chandan Singh,5621,LJP,2,Graduate,36,"17,67,20,167",17 Crore,"47,22,200",47 Lacs
105,Chandeshwar Prasad,13084,JD(U),3,10th Pass,68,"13,92,71,693",13 Crore,0,
106,Chandra Prakash,13637,IND,0,Post Graduate,37,"1,25,02,946",1 Crore,"85,00,000",85 Lacs
107,Chandrika Prasad,11345,IND,0,Graduate,44,"7,38,000",7 Lacs,"40,804",40 Thou
108,Chandrika Roy,11340,RJD,3,Doctorate,61,"9,69,44,980",9 Crore,"19,01,831",19 Lacs
109,Chhedi Paswan,13076,BJP,4,Post Graduate,63,0,0,"22,14,842",22 Lacs
110,Chhedi Ram,9147,Bhartiya Mitra Party,0,Literate,40,"9,60,000",9 Lacs,0,
111,Chhote Lal Mahto,5378,IND,0,Literate,42,"7,65,000",7 Lacs,0,
112,Chirag Kumar Paswan,5634,LJP,1,Graduate Professional,37,"1,84,66,066",1 Crore,0,
113,Chiranjib Kumar,14141,SHS,0,12th Pass,39,"2,76,47,098",2 Crore,"76,00,000",76 Lacs
114,Choudhary Mahbub Ali Kaisar,8152,LJP,1,Graduate,52,"10,97,88,313",10 Crore,0,
115,Dasai Chaudhary,12571,NCP,0,Graduate,67,"1,87,00,047",1 Crore,"9,00,000",9 Lacs
116,Dayanand Rajwanshi,5608,Moolniwasi Samaj Party,0,Post Graduate,27,"4,14,000",4 Lacs,0,
117,Deep Narayan Mandal,9190,SHS,0,Graduate,61,"60,64,918",60 Lacs,0,
118,Deepak Kumar,5601,SUCI(C),0,Others,39,"29,33,495",29 Lacs,0,
119,Deepak Yadav,12132,BSP,1,Graduate Professional,42,0,0,"24,09,792",24 Lacs
120,Deva Kant Mishra Alias Munna Bhaiya,12805,IND,0,Graduate,44,"1,03,90,000",1 Crore,"3,60,000",3 Lacs
121,Devendra Prasad Singh,12107,AIFB,0,Graduate,50,"3,05,85,141",3 Crore,0,
122,Devendra Prasad Yadav,7618,Samajwadi Janata Dal Democratic,0,Graduate,65,"1,14,23,806",1 Crore,0,
123,Devendra Rakesh,11091,Bajjikanchal Vikas Party,0,Post Graduate,69,"9,67,15,000",9 Crore,"2,90,000",2 Lacs
124,Devendra Singh,12815,Rashtriya Sarvjan Vikas Party,1,12th Pass,35,"5,32,90,135",5 Crore,"2,20,000",2 Lacs
125,Dhaneshwar Mahto,11085,Bhartiya Mitra Party,1,Literate,43,"3,14,50,000",3 Crore,"27,00,000",27 Lacs
126,Dhanjit Singh,13068,Voters Party International,4,12th Pass,43,"55,00,000",55 Lacs,0,
127,Dhanvanti Devi,12121,Lok Chetna Dal,0,Literate,32,"76,56,000",76 Lacs,0,
128,Dharamveer Kumar,12066,Bihar Lok Nirman Dal,0,12th Pass,32,"32,87,540",32 Lacs,0,
129,Dharmendra Kumar,12693,IND,0,8th Pass,33,0,0,0,
130,Dharmendra Paswan,11332,Bharatiya Momin Front,0,Literate,26,"1,06,866",1 Lacs,0,
131,Dharmendra Singh,13856,IND,0,Graduate,48,"3,17,15,000",3 Crore,"5,00,000",5 Lacs
132,Dharmraj Paswan,13079,Lok Jan Vikas Morcha,0,10th Pass,29,"2,10,000",2 Lacs,0,
133,Dhiraj Narain,10506,IND,0,12th Pass,78,"1,30,000",1 Lacs,0,
134,Dhirendra Choudhary,8153,Aam Adhikar Morcha,0,8th Pass,38,"15,19,500",15 Lacs,0,
135,Dhirendra Kumar Singh,4613,IND,0,Graduate,62,"83,89,250",83 Lacs,0,
136,Dileshwar Kamait,7626,JD(U),2,Graduate,73,"2,34,41,606",2 Crore,0,
137,Dilip Kumar,5605,BSP,0,Graduate,48,"18,22,000",18 Lacs,"1,66,454",1 Lacs
138,Dilip Kumar Manjhi,12497,IND,0,Graduate,44,"1,10,19,000",1 Crore,0,
139,Dilip Rawat,14142,Maanavvaadi Janta Party,0,10th Pass,38,0,0,0,
140,Din Dayal Bharti,5613,NCP,0,12th Pass,47,"34,40,000",34 Lacs,0,
141,Dina Saw,10155,IND,0,8th Pass,50,"11,52,595",11 Lacs,0,
142,Dinanath Manjhi,12493,IND,0,Graduate,40,"69,59,365",69 Lacs,0,
143,Dinanath Pandey,14143,IND,0,Illiterate,72,"4,00,000",4 Lacs,0,
144,Dinesh Chandra Yadav,7621,JD(U),1,Graduate Professional,67,"3,74,20,953",3 Crore,"7,00,000",7 Lacs
145,Dinesh Prasad Yadav,9191,IND,3,Graduate Professional,52,"73,70,423",73 Lacs,"50,000",50 Thou
146,Dinesh Sahani,12824,Rashtriya mahan Gantantra Party,0,Literate,34,"22,30,000",22 Lacs,0,
147,Dr Ajay Singh Almust,10205,Rashtriya Samta Party (Secular),0,Doctorate,64,"43,15,459",43 Lacs,"11,27,000",11 Lacs
148,Dr Dharmendra Kumar,4610,Akhil Hind Forward Bloc (Krantikari),1,Graduate,42,"60,06,600",60 Lacs,0,
149,Dr. Alok Kumar Suman,12076,JD(U),0,Post Graduate,61,0,0,"35,76,376",35 Lacs
150,Dr. Ashok Kumar,10172,INC,0,Graduate Professional,64,"2,03,96,690",2 Crore,0,
151,Dr. Gopal Prasad,12501,Bhartiya New Sanskar Krantikari Party,2,Graduate,68,"76,25,000",76 Lacs,0,
152,Dr. Kumar Sheelbhadra,13646,IND,0,Post Graduate,53,"52,37,000",52 Lacs,0,
153,Dr. Mohammad Jawed,5942,INC,1,Graduate Professional,54,"9,09,73,803",9 Crore,"53,83,958",53 Lacs
154,Dr. Mritunjay Kumar Jha,5103,IND,0,Graduate Professional,41,"14,22,104",14 Lacs,"3,60,710",3 Lacs
155,Dr. Sanjay Jaiswal,12087,BJP,5,Post Graduate,54,"19,94,04,885",19 Crore,"6,73,70,030",6 Crore
156,Dr. Shakeel Ahmad,11640,INC,1,Graduate Professional,63,"2,68,02,196",2 Crore,0,
157,Dulal Chandra Goswami,5380,JD(U),1,Graduate,51,"1,33,02,734",1 Crore,"31,30,766",31 Lacs
158,Durgesh Nandan Singh Alias Durgesh Yadav,14182,Rashtriya Janvikas Party (Democratic),0,Post Graduate,42,"41,80,500",41 Lacs,0,
159,Durgesh Singh Chauhan,12832,Bihar Lok Nirman Dal,0,12th Pass,40,0,0,"1,58,000",1 Lacs
160,Ganga Kebat,5116,Rashtriya Jansambhavna Party,0,10th Pass,49,"2,88,000",2 Lacs,0,
161,Ganga Prasad Yadav,9148,Peoples Party of India (Democratic),1,8th Pass,36,"20,62,000",20 Lacs,0,
162,Ganpati Jha,9149,IND,2,10th Pass,53,"4,53,05,838",4 Crore,"3,50,000",3 Lacs
163,Gaurav Kumar,9790,Bhartiya Lokmat Rashtrwadi Party,0,Post Graduate,29,"4,11,026",4 Lacs,0,
164,Gaya Ram,12491,IND,0,Post Graduate,66,"73,02,000",73 Lacs,0,
165,Ghanshyam Tiwari,13862,SP,0,Post Graduate,39,"67,92,703",67 Lacs,"45,80,000",45 Lacs
166,Giridhar Sapera,5615,Bharatiya Rashtriya Morcha,0,12th Pass,38,"6,02,000",6 Lacs,0,
167,Giridhari Yadav,5983,JD(U),1,Post Graduate,58,"1,98,16,050",1 Crore,"4,05,701",4 Lacs
168,Giriraj Singh,9786,BJP,6,Graduate,66,"8,30,24,577",8 Crore,"1,22,36,000",1 Crore
169,Gopaljee Thakur,9774,BJP,0,Post Graduate,49,0,0,"10,39,660",10 Lacs
170,Gorakh Ram,13868,Voters Party International,3,Post Graduate,48,"40,04,164",40 Lacs,0,
171,Gulab Yadav,9150,RJD,2,Literate,51,"9,68,21,512",9 Crore,"1,67,77,175",1 Crore
172,Haserul,5951,IND,0,5th Pass,43,"11,75,000",11 Lacs,0,
173,Hema Jha,12577,IND,0,10th Pass,57,"1,08,74,083",1 Crore,0,
174,Hena Shahab,12799,RJD,2,Graduate,46,"13,90,78,374",13 Crore,"10,00,000",10 Lacs
175,Indra Deo Paswan,5950,BSP,0,Graduate Professional,46,"68,19,206",68 Lacs,"5,70,000",5 Lacs
176,Indu Devi Mishra,14180,Bharatiya Jan Kranti Dal (Democratic),0,Graduate,53,"1,58,20,000",1 Crore,0,
177,Ishteyaque Ahmad,11339,Yuva Krantikari Party,0,12th Pass,41,"12,85,000",12 Lacs,0,
178,Ismohamad Alias Md. Munna,12122,IND,0,Graduate,36,"15,95,000",15 Lacs,0,
179,Jagadanand Singh,13074,RJD,1,Graduate Professional,75,0,0,"5,30,000",5 Lacs
180,Jagdish Prasad,12867,Bajjikanchal Vikas Party,0,12th Pass,41,"35,65,000",35 Lacs,"50,000",50 Thou
181,Jai Prakash Narayan Yadav,5986,RJD,2,Post Graduate,65,"6,87,39,932",6 Crore,"6,18,721",6 Lacs
182,Jai Prakash Prasad,12800,IND,0,12th Pass,38,"48,94,500",48 Lacs,"8,00,000",8 Lacs
183,Janardan Singh Sigriwal,12079,BJP,5,Graduate,55,"1,04,51,986",1 Crore,"3,76,000",3 Lacs
184,Jasem Ahamad,12690,BSP,0,Literate,41,"16,64,800",16 Lacs,0,
185,Jauhar Azad,11648,Bahujan Mukti Party,0,12th Pass,39,"23,87,372",23 Lacs,0,
186,Javed,14176,IND,0,5th Pass,46,"54,714",54 Thou,0,
187,Javed Akhter,5945,AITC,2,Graduate,53,"2,22,35,300",2 Crore,0,
188,Jay Narayan Sah,10218,Bajjikanchal Vikas Party,0,Post Graduate,64,"18,64,578",18 Lacs,0,
189,Jay Prakash Ram,13852,IND,0,12th Pass,26,0,0,0,
190,Jaykant Yadav,9524,IND,0,Post Graduate,44,"5,52,228",5 Lacs,0,
191,Jibas Paswan,11632,SUCI(C),1,10th Pass,45,"5,43,600",5 Lacs,"50,000",50 Thou
192,Jitan Ram Manjhi,5604,Hindustani Awam Morcha (Secular),3,Graduate,73,"35,94,156",35 Lacs,"61,622",61 Thou
193,Jitendra Bind,14192,IND,0,8th Pass,46,"5,85,000",5 Lacs,0,
194,Jitendra Urab,5382,BSP,1,Graduate,49,"6,14,97,000",6 Crore,"7,00,000",7 Lacs
195,Junaid Khan,11659,IND,0,Graduate Professional,31,"1,25,51,400",1 Crore,0,
196,Juned Khan,12069,Bhartiya Insan Party,0,8th Pass,31,"6,336",6 Thou,0,
197,Jyoti Rashmi,13865,Rashtra Sewa Dal,4,12th Pass,35,"1,80,26,562",1 Crore,"11,80,000",11 Lacs
198,Kailash Prasad Singh,6003,Pragatishil Samajwadi Party (Lohia),0,Graduate Professional,54,"38,61,163",38 Lacs,0,
199,Kamlesh Ram (Prasad),12778,Suheldev Bhartiya Samaj Party,0,8th Pass,42,0,0,0,
200,Kanhaiya Kumar,10509,CPI,5,Doctorate,32,"5,57,848",5 Lacs,0,
201,Kaushlendra Kumar,13046,JD(U),0,12th Pass,60,"2,92,51,651",2 Crore,"27,12,389",27 Lacs
202,Kavita Singh,12113,JD(U),4,Post Graduate,33,"1,93,25,264",1 Crore,"4,12,511",4 Lacs
203,Kedar Nath Prasad,12869,IND,3,12th Pass,73,"1,77,41,102",1 Crore,0,
204,Kiran Devi,9192,BSP,0,10th Pass,32,"8,34,000",8 Lacs,0,
205,Krishandev Mandal,7627,Rashtravadi Janata Party,1,5th Pass,50,"99,17,500",99 Lacs,0,
206,Krishna Murari Kumar,10153,Jan Adhikar Party,0,Graduate,31,"44,35,000",44 Lacs,0,
207,Krishna Paswan,13642,Bhartiya Kranti Vir Party,1,12th Pass,48,"14,41,500",14 Lacs,"65,000",65 Thou
208,Kumar Gaurav,10198,Jai Prakash Janata Dal,0,Post Graduate,45,"8,05,50,000",8 Crore,"10,00,000",10 Lacs
209,Kumar Hari Charan Singh Yadav,13043,Bharatiya Momin Front,0,8th Pass,49,0,0,0,
210,Kumar Navneet Himanshu,10165,BSP,3,12th Pass,34,"44,07,000",44 Lacs,0,
211,Kumar Raunak,14175,IND,0,Graduate Professional,37,"76,86,000",76 Lacs,"2,00,000",2 Lacs
212,Kumar Saurabh,13864,IND,0,Post Graduate,39,"1,02,43,062",1 Crore,"29,55,000",29 Lacs
213,Kumari Aashiki,11634,Sathi Aur Aapka Faisala Party,0,Graduate Professional,30,"31,42,887",31 Lacs,0,
214,Kunal Kishore Vivek,12498,BSP,0,Post Graduate,29,"2,00,000",2 Lacs,0,
215,Kundan Kumar,9517,IND,0,Graduate,27,"4,05,500",4 Lacs,0,
216,Kunti Devi,12768,CPI(ML)(L),5,Literate,54,"4,15,800",4 Lacs,0,
217,Lakshaman Kumar Ojha,13645,IND,0,Graduate,48,"3,36,75,230",3 Crore,"1,05,00,000",1 Crore
218,Lakshman Prasad Yadav,7617,RPI(A),0,12th Pass,34,"40,82,100",40 Lacs,0,
219,Lalan Kumar Roy,10204,Baliraja Party,0,8th Pass,25,0,0,"20,800",20 Thou
220,Lalbabu Paswan,12694,IND,0,Literate,55,"1,72,000",1 Lacs,0,
221,Lalita Ray,13055,Bahujan Nyay Dal,0,12th Pass,35,"5,23,65,000",5 Crore,"2,40,162",2 Lacs
222,Lalji Kuamr Rakesh,12861,IND,0,Post Graduate,46,"33,95,535",33 Lacs,0,
223,Lalo Paswan,10177,Voters Party International,0,Literate,51,"15,400",15 Thou,0,
224,Lalu Prasad Yadav,11094,IND,0,12th Pass,39,"2,86,000",2 Lacs,0,
225,M.K.Singh Rathour,12080,IND,0,Graduate Professional,47,"3,56,23,127",3 Crore,"15,47,000",15 Lacs
226,Madhuri Pandey,12802,IND,0,Others,47,"51,46,000",51 Lacs,0,
227,Madhuvala Devi,7788,Aam Janta Party Rashtriya,0,12th Pass,51,"77,83,673",77 Lacs,"33,00,000",33 Lacs
228,Mahabali Singh,13867,JD(U),3,8th Pass,64,"4,34,42,051",4 Crore,"30,00,000",30 Lacs
229,Mahboob Alam Ansari,13053,Bharatiya Momin Front,0,Graduate Professional,60,0,0,0,
230,Mahesh Nandan Singh,11347,IND,0,Graduate,55,"22,77,607",22 Lacs,0,
231,Mahesh Ram,10164,IND,0,12th Pass,33,"55,000",55 Thou,0,
232,Maksudan Paswan,9788,Bahujan Mukti Party,0,Literate,57,"14,70,855",14 Lacs,"30,000",30 Thou
