Unnamed: 0,Sno,candidate_name,age,constituency,party,education_details,education,criminal_cases,total_assets,assets_description,liabilities_description,total_liabilities,url,constituency_id,candidate_id,Election_Type,party_id,en,hi
339,757,Raj Kumar,40,CHERIA - BARIARPUR,Bhagidari Party(P),Graduate Political Science From Delhi University Delhi in 2006,Graduate,0,7001125,70 Lacs,4 Lacs,450000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1284,34,1284,General,32,done,done
340,10,Abhishek Anand,42,CHERIA - BARIARPUR,JD(U),Post Graduate Diploma From Bhartiya Sewa Sansthan Society In Lucknow Uttar Pradesh in 2012,Post Graduate,0,117583594,11 Crore,80 Lacs,8005510.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=530,34,530,General,10,done,done
341,1152,Sunny Kumar Sharma,34,DANAPUR,Jagrook Janta Party,Master of Arts (Mass Communication and Journalism) from Nalanda Open University Year 2015,Post Graduate,0,153500,1 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=778,186,778,General,14,done,done
342,1030,Shailesh K.R Dhiraj,39,DANAPUR,IND,"I.Sc From B.S. College DNG, in Year 2003",12th Pass,7,165775901,16 Crore,20 Lacs,2000000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=52,186,52,General,1,done,done
343,827,Ram Kripal Yadav,64,DANAPUR,BJP,"Graduation From A.N. College, Patna, Magadh University Year 1978",Graduate,2,35144091,3 Crore,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=534,186,534,General,0,done,done
344,922,Rit Lal Roy,53,DANAPUR,RJD,"I.A. (Inter 12th) Pass from Bihar Intermediate Council - Year 1991 , Jagat Narayan College Khagaul District Patna",12th Pass,11,134974659,13 Crore,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=533,186,533,General,11,done,done
345,1219,Varsha,30,DANAPUR,IND,Master of Education (Spl Education) Delhi &amp; Bachelor of Education (Spl Education -MR) Course From  Lady Irwin College Delhi Year 2020,Post Graduate,0,60000,60 Thou,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=775,186,775,General,1,done,done
346,681,Pawan Kumar,39,DANAPUR,IND,"Intermediate from Baldeva High School in Danapur, Year 2001",12th Pass,2,2698854,26 Lacs,7 Lacs,722038.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=772,186,772,General,1,done,done
347,740,Raghuveer Mahto,72,DANAPUR,Rashtriya Jansambhavna Party,Non Matric,8th Pass,0,2226000,22 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=781,186,781,General,8,done,done
348,357,Harilal Ram,45,DARAULI (SC),BSP,"M.B.A. from Vivekanand University, Meeruth, Uttar Pradesh in 2018-19",Post Graduate,0,1900000,19 Lacs,15 Lacs,1500000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=173,229,173,General,5,done,done
349,693,Pradeep Manjhi,40,DARAULI (SC),IND,"8th from Rajkiya Kanya Madhya Vidyalay Bindusar Buzurg, Pachrukhi in 1997",8th Pass,0,1327244,13 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1289,229,1289,General,1,done,done
350,1016,Satyadeo Ram,58,DARAULI (SC),CPI(ML)(L),"Matric from Shyam Lal Jain High School, Darauli",10th Pass,10,4802648,48 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=53,229,53,General,2,done,done
351,1277,Vishnu Deo Paswan,33,DARAULI (SC),Lok Janshakti Party (Ram Vilas),"Diploma (Civil Engineering) from Rajiv Gandhi Proudyogiki Vishwavidyalaya, Madhya pradesh in 2018",Others,0,3145494,31 Lacs,2 Lacs,280000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=908,229,908,General,36,done,done
352,333,Ganesh Ram,53,DARAULI (SC),Jan Suraaj Party,"M.A. from Patna University in 1996, LLB from Patna Law College 2003, B.A. from College of Arta Commerce Patna in 1992",Post Graduate,1,3529704,35 Lacs,4 Lacs,450000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1293,229,1293,General,4,done,done
353,529,Manoj Ram,45,DARAULI (SC),Suheldev Bharatiya Samaj Party,9th Pass from V.D.V. High School Pachbeniya in 1994,8th Pass,1,12413000,1 Crore,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1291,229,1291,General,55,done,done
354,63,Amarnath Yadav,60,DARAUNDA,CPI(ML)(L),Literate,Literate,13,7246919,72 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=54,21,54,General,2,done,done
355,174,Balendra Kumar Ray,47,DARAUNDA,IND,"Matric from High School Bihar, Pachrukhi, Siwan, Bihar School Examination Board Patna  in 1973",10th Pass,0,754000,7 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=535,21,535,General,1,done,done
356,424,Karnjeet Singh Alias Vyas Singh,50,DARAUNDA,BJP,"Intermediate from Govt. Inter College, Allahabad, U.P. in 1991",12th Pass,5,94399093,9 Crore,50 Lacs,5088084.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=662,21,662,General,0,done,done
357,1018,Satyandra Yadav,51,DARAUNDA,Jan Suraaj Party,Matric in 1990 from Bihar School Examination Board Patna,10th Pass,0,13260605,1 Crore,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=537,21,537,General,4,done,done
358,218,Brij Bihari Ray,52,DARAUNDA,Suheldev Bharatiya Samaj Party,"Graduate From Baba Saheb Bhim Rao Ambedkar University, Muzaffarpur, Bihar, Ramjaipal College, Chhapra",Graduate,0,1680000,16 Lacs,17 Lacs,1740000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1294,21,1294,General,55,done,done
359,346,Gudiya Devi,45,DARAUNDA,IND,Matric Pass from Practical High School Siktiya (BSEB Patna) in 1998,10th Pass,1,229674173,22 Crore,10 Lacs,1058000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=663,21,663,General,1,done,done
360,490,Madhusudan Singh,46,DARAUNDA,BSP,B.Tech. Mechanical Engineering from I.I.T. (I.S.M.) Dhanbad in 2008,Graduate Professional,1,2743000,27 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1295,21,1295,General,5,done,done
361,575,Mohammad Amajad Khan,46,DARBHANGA,IND,"Bastaniya from Bihar Madrasa Education Board, Patna, Madrasa Hamidia, Kilaghat, Darbhanga in 2024",8th Pass,4,3363000,33 Lacs,2 Lacs,280297.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1305,104,1305,General,1,done,done
362,129,Ashish Ranjan,30,DARBHANGA,Aam Janta Pragati Party,"Under Graduate from Kameshwar Singh Darbhanga, Sanskrit College Darbhanga in 2016",12th Pass,0,670000,6 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1299,104,1299,General,17,done,done
363,976,Sanjay Saraogi,55,DARBHANGA,BJP,Master of Business Administration from L.N. Mithala University in 1993,Post Graduate,3,74705000,7 Crore,88 Lacs,8885000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=174,104,174,General,0,done,done
364,14,Abhishek Kumar Jha,29,DARBHANGA,Mithilawadi party,"Post Graduation from C.M. College Darbhanga, L.N.M.U Darbhanga in 2020",Post Graduate,8,9981748,99 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=175,104,175,General,13,done,done
365,592,Mojahid Alam,47,DARBHANGA,SUCI(C),Inter from Kunwar Singh College in 1999,12th Pass,0,1000,1 Thou,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1304,104,1304,General,25,done,done
366,1211,Umesh Sahani,59,DARBHANGA,Vikassheel Insaan Party,"Post Graduate (Sociology) from L.M. Mithila University, Kameshwar Nagar, Darbhanga, Bihar",Post Graduate,0,180177640,18 Crore,19 Lacs,1913862.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1300,104,1300,General,9,done,done
367,545,Md Nafisul Haque,41,DARBHANGA,IND,"M.Ped From Nagpur Year 2015, Graduation from L.N.M.University in 2004",Post Graduate,0,1580728,15 Lacs,4 Lacs,495000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=538,104,538,General,1,done,done
368,1128,Sujeet Kumar Chaudhary,50,DARBHANGA,IND,B.Com (Hons.) form Chandradhari Mithala College in 1992-1995,Graduate,1,435200,4 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1302,104,1302,General,1,done,done
369,550,Md Shaquib Najmi,30,DARBHANGA,Akhil Bharatiya Socialist Party,MBA from Magadh University in 2019,Post Graduate,0,30000,30 Thou,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1297,104,1297,General,60,done,done
370,812,Rakesh Kumar Mishra,64,DARBHANGA,Jan Suraaj Party,"B.Tech.-Civil from Indian Institute of Technology, Banaras Hindu University Varansi (IIT-BHU) in 1983, Indian Police (IPS) from Union Public Service Commission in 1986",Graduate Professional,1,91086817,9 Crore,4 Lacs,426000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=539,104,539,General,4,done,done
371,881,Ranjeet Kumar Ram,38,DARBHANGA,Wazib Adhikar Party,B.A. from Lalit Narayan Mithala University Darbhanga,Graduate,0,4091000,40 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1303,104,1303,General,47,done,done
372,321,Durga Nanda Mahavir Nayak,52,DARBHANGA,BSP,"M.Sc. from L.N.M.University Darbhanga, LLB from L.N.M. University Darbhanga",Post Graduate,0,149567172,14 Crore,58 Lacs,5816000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1298,104,1298,General,5,done,done
373,733,Pushpam Priya,38,DARBHANGA,The Plurals Party,"M.A. Development Studies IDS, Sussex 2016",Post Graduate,0,5253999,52 Lacs,14 Lacs,1453199.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1301,104,1301,General,20,done,done
374,543,Md Jalaluddin Sahil,45,DARBHANGA RURAL,All India Majlis-E-Ittehadul Muslimeen,"Moulvi from BSMEB Board Patna, Madrasa Islamia Amania Loam in 2010",12th Pass,3,5183000,51 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1308,132,1308,General,61,done,done
375,1197,Uday Chandra Chaupal,34,DARBHANGA RURAL,IND,"BBA from L N Mishra College of Business Management Muzaffarpur, Baba Sahab Bhimrao Ambedkar Bihar University",Graduate Professional,0,9745000,97 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=177,132,177,General,1,done,done
376,387,Jai Kishun Sahni,30,DARBHANGA RURAL,IND,Literate,Literate,0,632000,6 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1306,132,1306,General,1,done,done
377,777,Rajesh Kumar Mandal,44,DARBHANGA RURAL,JD(U),"Graduate (Art) from RB Jalan College, Darbhanga, Lalit Narayn Mithila University Darbhanga in 2014",Graduate,1,12915304,1 Crore,21 Lacs,2180000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=542,132,542,General,10,done,done
378,692,Pradeep Kumar Mishra,34,DARBHANGA RURAL,Aam Janta Pragati Party,Intermediate  from Dr. Nagendra Jha College Baghaut in 2012,12th Pass,0,210000,2 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=541,132,541,General,17,done,done
379,382,Jagat Narayan Nayak,73,DARBHANGA RURAL,BSP,"MBBS from Nalanda Medical College Patna, Magadh University in 1979",Graduate Professional,0,44381714,4 Crore,7 Crore,72000000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=540,132,540,General,5,done,done
380,846,Ram Sukamar Yadav,45,DARBHANGA RURAL,IND,"Intermediate  from JN College, Nehra, Lalit Narayan Mithila University Darbhanga t in 2011",12th Pass,1,4410000,44 Lacs,1 Lacs,150000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1310,132,1310,General,1,done,done
381,581,Mohammad Kalam,39,DARBHANGA RURAL,Bharat Jan Jagran Dal,Post Graduate from Maulana Mazharul Haque Arabic and Persian University Patna in 2017,Post Graduate,3,3437500,34 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=543,132,543,General,62,done,done
382,1082,Shoaib Ahmed Khan,52,DARBHANGA RURAL,Jan Suraaj Party,"Ph.D. from Maryland State University, USA",Doctorate,0,72157757,7 Crore,1 Crore,10422000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=544,132,544,General,4,done,done
383,1096,Shyam Paswan,48,DARBHANGA RURAL,IND,Matric from Nehra High School,10th Pass,0,743000,7 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1307,132,1307,General,1,done,done
384,474,Lalit Kumar Yadav,59,DARBHANGA RURAL,RJD,Master of Art (Sociology) from Lalit Narayan Mithila University Darbhanga in 1990,Post Graduate,1,182072171,18 Crore,4 Crore,41408364.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=178,132,178,General,11,done,done
385,929,Roshan,27,DARBHANGA RURAL,Vikas Insaf Party,"12th from NIOS in 2020, 10th from Sport Sainik High School, Bahadurgarh, Haryana, HBSE in 2014",12th Pass,0,4171172,41 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=176,132,176,General,63,done,done
386,1,Abdul Quddus,52,DARBHANGA RURAL,IND,"Graduate (Art) from Mahatma Gandhi College Darbhanga, Lalit Narayan Mithila University, Darbhanga in 1994",Graduate,0,6800115,68 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=274,132,274,General,1,done,done
387,943,Sadhana Kumari,46,DIGHA,Jagrook Janta Party,Inter From Bihar Board in 1994,12th Pass,0,5476500,54 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1313,80,1313,General,14,done,done
388,923,Ritesh Ranjan Singh,52,DIGHA,Jan Suraaj Party,"BA (Hons) Psychology from Meena Devi Evening College Gaya Magadh University, Bodh Gaya in 2015",Graduate,0,357853346,35 Crore,40 Lacs,4033603.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=181,80,181,General,4,done,done
389,463,Kusumlata Verma,56,DIGHA,IND,"Post Graduation in 1992, LLB in 1995 From Magadh University",Post Graduate,0,23647350,2 Crore,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1311,80,1311,General,1,done,done
390,791,Rajiv Kumar Singh,54,DIGHA,Right to Recall Party,"Bachelor of Arts (History), Year 1993, Bokaro Steel City College, Bokaro",Graduate,0,60000,60 Thou,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1319,80,1319,General,38,done,done
391,918,Richa Sinha,41,DIGHA,Vocal India Party,M.Tech From NIT Jamshedpur in 2011,Post Graduate,0,6645400,66 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1316,80,1316,General,64,done,done
392,687,Prabhakar Kumar Singh,61,DIGHA,BSP,"B.Sc From BS College, Magadh University in 1984",Graduate,0,146744426,14 Crore,61 Lacs,6128907.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=182,80,182,General,5,done,done
393,302,Divya Gautam,33,DIGHA,CPI(ML)(L),"Master in Women Studies from Tata Institute of Social Sciences Hyderabad in Year 2016, Masters in Journalism and Mass Communication from Nalanda Open University Patna in year 2018",Post Graduate,1,9226869,92 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=180,80,180,General,2,done,done
394,376,Indu Devi,28,DIGHA,Bharatiya Momin Front,9th Pass,8th Pass,0,408683,4 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=26,80,26,General,18,done,done
395,708,Pranjal Singh,29,DIGHA,The Plurals Party,Master of Law in Criminal and Cyber Security Law From School of Law Raffles University in 2022,Post Graduate,0,440549,4 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=545,80,545,General,20,done,done
396,1089,Shwet Ranjan,31,DIGHA,IND,"BA LLB From School of Law, KIIT University, Bhubneshwar in 2018",Graduate Professional,1,75972,75 Thou,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1314,80,1314,General,1,done,done
397,986,Sanjiv Chaurasia,56,DIGHA,BJP,"Ph.D. From Ranchi University in 2006, MBA From Patna University in 1996, M.Com From Patna University in 1993",Doctorate,3,224828000,22 Crore,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=179,80,179,General,0,done,done
398,39,Ajit Kumar Singh,39,DUMRAON,CPI(ML)(L),"Ph.D from Veer Kunwar Singh University Ara, LLB from Maharaja Law College, Ara",Doctorate,1,8605000,86 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=140,107,140,General,2,done,done
399,911,Ravishankar Ray,41,DUMRAON,IND,Literate,Literate,0,45342728,4 Crore,1 Thou,1400.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=276,107,276,General,1,done,done
400,1075,Shivang Vijay Singh,35,DUMRAON,Jan Suraaj Party,B.A. (Hons) from I.H.S. Aurangabad Maharashtra in 2012,Graduate,0,48034681,4 Crore,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=183,107,183,General,4,done,done
401,910,Ravishankar Prasad,45,DUMRAON,Bhagidari Party(P),M.Com from Veer Kunwar Singh University Ara in 2005,Post Graduate,0,8358326,83 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=546,107,546,General,32,done,done
402,298,Dinesh Singh,41,DUMRAON,Janshakti Janta Dal,"B.A. Hons from Maharaja College Ara, Veer Kunwar Singh University Ara in 2011",Graduate,5,10275000,1 Crore,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=900,107,900,General,6,done,done
403,601,Mrityunjay Kumar Singh,44,DUMRAON,Rashtriya Lok Janshakti Party,"Graudate (Commercie) from Kidderpore College, Kolkata, Kolkata University in 2000",Graduate,0,17297000,1 Crore,,0.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1632,107,1632,General,12,done,done
404,1209,Umesh Ram,30,DUMRAON,Sanyukt Kisan Vikas Party,Literate,Literate,0,1420000,14 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=894,107,894,General,65,done,done
405,190,Bheem Kamkar,57,DUMRAON,IND,Literate,Literate,2,920106,9 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=547,107,547,General,1,done,done
406,250,Dadan Yadav,61,DUMRAON,BSP,Inter from D.K. College Dumraon in 1984,12th Pass,8,60807750,6 Crore,46 Crore,462650000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=897,107,897,General,5,done,done
407,1182,Sushil Kumar Sharma,39,DUMRAON,Jagrook Janta Party,10th from High School Mutar (Buxar) in 2003,10th Pass,0,1996000,19 Lacs,40 Thou,40000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=895,107,895,General,14,done,done
408,361,Hemlata,42,DUMRAON,IND,"12th from Govt. High School, Chandigarh",12th Pass,0,17780000,1 Crore,12 Lacs,1200000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=896,107,896,General,1,done,done
409,532,Mantosh Kumar Gond,46,DUMRAON,Gondvana Gantantra Party,"8th Pass from Adarsh High Primary School Chilhari, Dumraon, Dist. Buxar in 1995",8th Pass,0,2223048,22 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=893,107,893,General,54,done,done
410,748,Rahul Kumar Singh,38,DUMRAON,JD(U),LLB from CLC University of Delhi - 2008-2012,Graduate Professional,0,45383876,4 Crore,2 Crore,27710000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=901,107,901,General,10,done,done
411,697,Pramila Devi,44,DUMRAON,IND,Literate,Literate,0,8676007,86 Lacs,15 Lacs,1517736.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=55,107,55,General,1,done,done
412,694,Pradip Kumar Sharan,62,DUMRAON,Suheldev Bharatiya Samaj Party,"ITI (Electric) from Industrial Training Institute, Ranchi in 1985",Others,0,10343000,1 Crore,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=898,107,898,General,55,done,done
413,900,Ravi Prakash Sinha,40,DUMRAON,IND,"Post Graduate in 2004, Graduate (Hindi) from Allahabad University in 2001",Post Graduate,0,336000,3 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=899,107,899,General,1,done,done
414,530,Manoranjan Singh,66,EKMA,JD(U),"Non-Matric HEC, Higher Secondary School, Dhurwa, Ranchi (Jharkhand)1976",8th Pass,0,49612390,4 Crore,52 Lacs,5213330.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=892,9,892,General,10,done,done
415,814,Rakesh Kumar Singh,47,EKMA,IND,Inter from Bihar Intermediate Education Board Patna,12th Pass,0,151000,1 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1323,9,1323,General,1,done,done
416,1202,Umesh Kumar Rajbhar,35,EKMA,Suheldev Bharatiya Samaj Party,Literate,Literate,0,15000,15 Thou,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1321,9,1321,General,55,done,done
417,258,Deo Kumar Singh,67,EKMA,Jan Suraaj Party,Intermediate in 1972 from B.R. Ambedkar University Muzaffarpur Bihar,12th Pass,0,7550000,75 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=548,9,548,General,4,done,done
