video_id,video_name,video_location,playlist_id
1384,1384,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1384.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1385,1385,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1385.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1386,1386,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1386.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1387,1387,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1387.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1388,1388,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1388.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1389,1389,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1389.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
139,139,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/139.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1390,1390,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1390.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1391,1391,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1391.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1392,1392,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1392.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1393,1393,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1393.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1394,1394,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1394.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1395,1395,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1395.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1396,1396,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1396.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1397,1397,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1397.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1399,1399,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1399.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
14,14,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/14.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
140,140,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/140.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1400,1400,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1400.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1401,1401,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1401.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1402,1402,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1402.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1403,1403,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1403.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1404,1404,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1404.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1405,1405,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1405.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1406,1406,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1406.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1407,1407,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1407.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1408,1408,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1408.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1409,1409,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1409.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
141,141,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/141.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1411,1411,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1411.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1412,1412,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1412.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1414,1414,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1414.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1415,1415,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1415.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1417,1417,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1417.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1418,1418,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1418.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1419,1419,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1419.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
142,142,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/142.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1420,1420,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1420.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1421,1421,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1421.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1422,1422,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1422.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1423,1423,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1423.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1424,1424,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1424.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1425,1425,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1425.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1427,1427,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1427.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1428,1428,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1428.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
143,143,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/143.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1432,1432,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1432.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1434,1434,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1434.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1435,1435,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1435.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1436,1436,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1436.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1437,1437,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1437.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1438,1438,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1438.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
144,144,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/144.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1440,1440,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1440.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1441,1441,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1441.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1442,1442,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1442.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1443,1443,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1443.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1444,1444,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1444.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1445,1445,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1445.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1446,1446,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1446.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1448,1448,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1448.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1449,1449,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1449.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
145,145,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/145.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1450,1450,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1450.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1451,1451,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1451.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1452,1452,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1452.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1453,1453,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1453.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1455,1455,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1455.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1456,1456,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1456.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1457,1457,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1457.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1458,1458,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1458.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1459,1459,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1459.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
146,146,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/146.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1460,1460,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1460.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1461,1461,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1461.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1462,1462,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1462.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1463,1463,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1463.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1464,1464,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1464.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1465,1465,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1465.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1466,1466,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1466.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1467,1467,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1467.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1468,1468,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1468.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1470,1470,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1470.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1471,1471,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1471.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1473,1473,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1473.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1474,1474,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1474.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1475,1475,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1475.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1476,1476,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1476.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1478,1478,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1478.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1479,1479,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1479.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
148,148,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/148.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1480,1480,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1480.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1481,1481,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1481.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1482,1482,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1482.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1483,1483,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1483.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1484,1484,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1484.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1485,1485,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1485.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1486,1486,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1486.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1487,1487,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1487.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1488,1488,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1488.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1489,1489,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1489.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
149,149,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/149.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1490,1490,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1490.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1491,1491,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1491.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1492,1492,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1492.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1493,1493,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1493.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1494,1494,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1494.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1495,1495,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1495.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1496,1496,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1496.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1497,1497,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1497.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1498,1498,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1498.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
15,15,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/15.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
150,150,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/150.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1501,1501,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1501.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1502,1502,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1502.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1503,1503,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1503.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1504,1504,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1504.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1505,1505,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1505.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1506,1506,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1506.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1507,1507,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1507.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1508,1508,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1508.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1509,1509,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1509.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
151,151,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/151.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1510,1510,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1510.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1511,1511,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1511.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1512,1512,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1512.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1513,1513,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1513.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1514,1514,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1514.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1515,1515,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1515.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1517,1517,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1517.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1518,1518,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1518.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1519,1519,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1519.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
152,152,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/152.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1520,1520,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1520.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1521,1521,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1521.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1522,1522,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1522.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1523,1523,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1523.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1524,1524,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1524.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1526,1526,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1526.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1527,1527,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1527.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
153,153,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/153.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1531,1531,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1531.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1532,1532,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1532.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1533,1533,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1533.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1534,1534,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1534.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1535,1535,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1535.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1536,1536,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1536.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1537,1537,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1537.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1538,1538,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1538.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1539,1539,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1539.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
154,154,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/154.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1540,1540,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1540.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1541,1541,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1541.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1542,1542,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1542.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1543,1543,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1543.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1544,1544,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1544.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1545,1545,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1545.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1546,1546,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1546.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1547,1547,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1547.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1548,1548,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1548.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
155,155,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/155.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1550,1550,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1550.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
1551,1551,/Users/saml16/projects/Elections_info/static/central_elections/lok_sabha_2024/Combined_video/1551.mp4,PLxDNB6KvO9IYOZVXL-yguGPypGRcz1gy9
